trial,m_pos_min,m_pos_max,k_pos_min,k_pos_max,zeta_pos,adaptive_lambda,adaptive_alpha_pos,i_gain_pos,i_gain_ori,i_clamp_pos,i_clamp_ori
22,0.04156744771613691,0.11071766429424666,290.13228120664434,1772.5172201878813,1.110548952013104,60.25716113573219,43.70180685912424,1496.0524326697177,62.02652132608749,0.005979619909225374,0.004063301625100959
23,0.03851085931624239,0.1189768834143666,414.0824815249964,1383.0415793621733,1.154898230542603,12.503310039487872,29.056935824023235,1291.364114302213,59.68053941712339,0.005259801306270063,0.007852207933949126
24,0.02987389823472013,0.1812467519071854,272.87272634197916,1150.3170919422505,0.7223537107976218,37.513431809816204,47.79587612722687,1786.1421473143475,80.56365790786434,0.002202395099044356,0.004650849681820075
25,0.04237189379447955,0.14519282687132704,292.61413826870796,1059.4483106520502,1.1101718183887506,31.474838854391365,48.493300474578405,1877.6119958236832,24.75601868424917,0.002452491905310074,0.0038132780763311144
26,0.07374970379071567,0.37525123506363595,361.3480829430733,1145.512213856209,1.0955140477953211,15.819921266065943,33.066829570037235,1305.94045829133,41.53326107309799,0.006574559312630604,0.004674405404374133
27,0.0944788414654624,0.16956670254280704,431.2316281043656,1461.2646714286764,1.1007258227870036,71.82037639722712,39.35065043226071,1546.0992014801172,49.42829687312545,0.014660625340183768,0.007708729710125281
28,0.0838788464592019,0.14527814809195422,203.81285078809384,1508.5854725231395,1.0543189735036016,58.218430367724444,44.69904392142547,1872.9494718282308,79.72668133259047,0.0047838928441977496,0.008467975880636795
29,0.04159130177933988,0.1073593306419858,368.1441083126706,1408.893767440702,0.9398693437786347,72.0142316381806,45.77432522055167,712.8872104116635,101.10909224369999,0.012281501541998774,0.007200557374088391
30,0.0897324365480002,0.34407304647463505,394.1827775660222,2105.7483412179477,0.9938532487316251,43.15293607764298,34.457166264200445,845.0258792044185,23.331234459359223,0.0025645161598759243,0.0035488197044738577
31,0.060029379315837884,0.4499262566968589,407.8991338084668,1112.933513713634,1.1022840580742548,22.77032936089779,26.553889513945034,1364.5952483686747,51.1878146247958,0.004398286707889486,0.0067276398559494854
