trial,cost,best_cost_so_far,improvement,relative_improvement,is_best,safety_fail,fail_reason,fail_rate_so_far,J_approach,J_near,J_tracking,J_orientation,rmse,ramp_lag,overshoot,arrival_jitter,rise_time,settling_time,final_error,max_feedback_vel,max_joint_vel_ratio,vel_violation,orientation_rmse,orientation_max_error,exploration_distance,trial_duration_sec
40,2817348.9854291803,1483760.1263203719,0.0,0.0,False,False,,0.0,6.558423416773107,6.2104456662689325,2.8784070194743037,0.05458808058679722,0.08873477251217196,0.08107134268006573,0.018160889381202874,0.0002157005371938355,3.157604694366455,2.650089740753174,0.00044434314048820883,0.1279032182172063,0.0,0.0,0.003605527904397109,0.006435964337905087,0.9628969621379542,12.751788854598999
41,2546384.307372677,1483760.1263203719,0.0,0.0,False,False,,0.0,8.070850891350387,13.818285352328399,3.0298075714653963,0.11748448089621619,0.09774837985622871,0.08462748344695516,0.015452043716198391,0.0014380277842710237,3.9084842205047607,6.518734455108643,0.0016428512602387315,0.0898981388713822,0.0,0.0,0.006624478531401336,0.016122163161251375,0.9084780737571961,12.751500368118286
42,8317931.075024451,1483760.1263203719,0.0,0.0,False,False,,0.0,6.721766319615034,8.248056037309887,2.8924436578025374,41.53814262478518,0.09005586286979489,0.08130608887883949,0.016157991956069775,0.00018041264797801594,3.238924026489258,3.7188172340393066,0.0005043942855569595,0.12800556680348782,0.0,0.0,2.492040824397789,5.400454007400716,0.4835989141537861,12.746009588241577
43,3026761.617525886,1483760.1263203719,0.0,0.0,False,False,,0.0,6.1744363157610955,4.137108737343112,2.5946172906659006,0.11279053076652043,0.07958219451269515,0.07313449676370813,0.020254345875160534,7.180000345527256e-05,2.9775164127349854,1.5619142055511475,0.00011260649655825885,0.1359540129804019,0.0,0.0,0.007180982996563068,0.01383566669850397,1.1667985629173616,12.754257202148438
44,3378991.359450572,1483760.1263203719,0.0,0.0,False,False,,0.0,7.960369063456501,14.001203152221393,3.2408956205895723,0.14796574118580275,0.10489455124562044,0.09047506684715403,0.02377375083286594,0.0011425603415861482,3.8444719314575195,6.398472547531128,0.0031141031031681828,0.08738305446887863,0.0,0.0,0.00883353652400464,0.019324362248441408,1.0443716192454053,12.759531021118164
45,3054137.881676663,1483760.1263203719,0.0,0.0,False,False,,0.0,6.1765518990187065,7.744737410771326,2.6393436141995252,0.08486348103811531,0.08090582154173372,0.07440537899826014,0.020527859780440763,0.0003000136278318588,2.976667881011963,3.358093500137329,0.0004314842949259736,0.14471376047461065,0.0,0.0,0.005405994902294308,0.010403880454940211,0.9274974138269575,12.746453285217285
46,1661845.4967414464,1483760.1263203719,0.0,0.0,False,False,,0.0,6.663735488977678,6.739859495012655,2.695018595800429,0.02914653940369781,0.08451365063949394,0.07567345431336019,0.006611810531950757,0.000254074928448104,3.218357563018799,3.203094959259033,0.0006158099794101672,0.11750933558510279,0.0,0.0,0.0018803650197785477,0.0035259048113673573,0.6814615832910982,12.753185987472534
47,2519877.2232959718,1483760.1263203719,0.0,0.0,False,False,,0.0,7.824169137570456,13.78484791013551,3.1883877043720665,0.07547064685231647,0.10407112842247523,0.08886797510689985,0.015186760479011976,0.0021425737348589493,3.778782606124878,6.502481460571289,0.004109393008466346,0.08678639617466706,0.0,0.0,0.004558180739646771,0.009751300233785573,1.0136273421160686,12.745210647583008
48,2257865.5303219524,1483760.1263203719,0.0,0.0,False,False,,0.0,6.695763870139199,7.274563649470923,2.9912824169833634,0.029302095312898884,0.09424830231704402,0.08392200339478842,0.01256860284383618,0.0005975000614986911,3.221998929977417,3.321423053741455,0.0006574799592407492,0.12744589581117846,0.0,0.0,0.001943527172374869,0.003438469483474983,0.9801207442517821,12.734230518341064
49,2738608.857534199,1483760.1263203719,0.0,0.0,False,False,,0.0,6.096931644293711,8.029934649710952,2.6935903494106697,0.03741143017214254,0.08361288674197523,0.07576948669653649,0.017374072493322082,0.00028401203468698727,2.934811592102051,3.5789668560028076,0.0006594626078467408,0.14679189717369312,0.0,0.0,0.0026072802021371625,0.00413829713876131,0.667520904425112,12.741879940032959
50,3462344.5858974364,1483760.1263203719,0.0,0.0,False,False,,0.0,6.344526254675668,4.784576603315943,2.7681828245626243,0.05439249558762409,0.08470506534476091,0.07807110532849411,0.024607788205403894,0.00013851158736171186,3.0551564693450928,1.7766029834747314,0.00019624521925729014,0.14996167029460233,0.0,0.0,0.003752775983479017,0.006092571929947989,0.0,12.74161434173584
51,3632715.3707858096,1483760.1263203719,0.0,0.0,False,False,,0.0,6.3555621297077645,7.644939980863959,2.8130167960488577,0.04742340149070831,0.08603320285201024,0.07931658926660189,0.02631059280481224,7.55269600369903e-05,3.0588061809539795,3.164384365081787,0.0001283220919543994,0.14722221136447874,0.0,0.0,0.00309283139669225,0.005670187579292577,0.8782368020725952,12.743987321853638
52,2013395.2088304602,1483760.1263203719,0.0,0.0,False,False,,0.0,7.929056213678088,9.721148546060268,3.435777822410969,0.05632294572209375,0.11104965624842529,0.09593981053470453,0.010124528341922873,0.0005563812266348914,3.8206183910369873,4.605135440826416,0.0009302494622583654,0.10634466929312812,0.0,0.0,0.0035592623305434556,0.006962211769436527,0.7305233823821718,15.950363397598267
53,7093193.270930545,1483760.1263203719,0.0,0.0,False,False,,0.0,6.7337183559087075,8.329934978170726,2.626313849296518,42.85596317946509,0.08413039976612645,0.07343799551815308,0.003880077047792571,0.00035904183351322924,3.256702184677124,4.065838575363159,0.0008507950109559446,0.11308555921496277,0.0,0.0,2.6549326290117095,5.404125536842853,0.9745631639469449,12.745036602020264
54,3283966.0244829324,1483760.1263203719,0.0,0.0,False,False,,0.0,8.306884416260047,14.233089408946746,3.2701321421989,0.022663320190558195,0.10623774634060755,0.09123647488412687,0.022823885180238465,0.0014260250402296434,4.016587495803833,6.539479970932007,0.002587041614161872,0.08226627658670291,0.0,0.0,0.0013065600813595816,0.003052709884920386,0.9541416341533031,12.752674102783203
55,9408287.783071272,1483760.1263203719,0.0,0.0,False,False,,0.0,6.751630206128018,8.909660898777899,3.127436326296637,39.30474861956948,0.09676068743124114,0.08803602696129242,0.027011253588447387,0.00019722406837441675,3.2437610626220703,3.778352975845337,0.00047845353297130386,0.13534650738338286,0.0,0.0,2.2106194737575637,5.404948207377243,0.6889280796689871,12.742820024490356
