number,value,datetime_start,datetime_complete,duration,params_adaptive_alpha_pos,params_adaptive_lambda,params_i_clamp_ori,params_i_clamp_pos,params_i_gain_ori,params_i_gain_pos,params_k_pos_max,params_k_pos_min,params_m_pos_max,params_m_pos_min,params_zeta_pos,state
87,1459352.2107812343,2000-01-01 00:01:27.000000,2000-01-01 00:01:27.000000,0 days 00:00:00,20.88444423276108,72.77598031243869,0.0016538542596105,0.0054294623496663,44.16367069949512,569.1855837926364,1080.3434744957683,425.0215098888035,0.2898011645004757,0.0757923952398981,0.7878617387883494,COMPLETE
88,1479357.0495671574,2000-01-01 00:01:28.000000,2000-01-01 00:01:28.000000,0 days 00:00:00,19.911014651262956,71.57848759787983,0.0003644480120877,0.0110328319094167,62.23956873409856,305.7262972111994,1259.1374180727353,438.763280998819,0.3147440556575432,0.053294626374151,0.9240513314947744,COMPLETE
89,3396447.1289528613,2000-01-01 00:01:29.000000,2000-01-01 00:01:29.000000,0 days 00:00:00,26.15122521898173,52.28236581764578,0.0009795949017771,0.0158369576939737,33.0653599339919,743.4255482608471,1210.354683624885,408.9566854051937,0.3136155995796076,0.0879896464171971,0.6387711172842164,COMPLETE
90,2195270.7835142324,2000-01-01 00:01:30.000000,2000-01-01 00:01:30.000000,0 days 00:00:00,18.383276671759077,65.64622210105551,0.005595159945952,0.0043673595139478,30.18941244300403,484.484037282233,1252.9012003626715,413.7578622021499,0.3001589425710255,0.0837913711829209,0.6993931379368474,COMPLETE
91,2175216.948045275,2000-01-01 00:01:31.000000,2000-01-01 00:01:31.000000,0 days 00:00:00,18.46563491892772,71.70687241873723,0.0017015466997451,0.0110110808455434,78.8467609158756,809.5680628148443,1099.2358776181434,411.85831977691646,0.2212092703982781,0.0234220335662083,0.8736669962159115,COMPLETE
92,1455202.897155399,2000-01-01 00:01:32.000000,2000-01-01 00:01:32.000000,0 days 00:00:00,7.068436398423296,70.962373532568,0.0004218290508105,0.0053030546864806,16.997916235459037,572.7379923932474,1937.117859058014,391.197669267041,0.3641547552385102,0.0540938259581282,0.9425192953669284,COMPLETE
93,2007390.355075785,2000-01-01 00:01:33.000000,2000-01-01 00:01:33.000000,0 days 00:00:00,8.869948587093607,58.14238511874713,0.0011755409795971,0.020465674510795,36.275671208017854,342.38806413969144,1642.9887812935062,414.5777832793165,0.4159926027941137,0.0289755704128362,0.9636668426799818,COMPLETE
94,2548763.7645919635,2000-01-01 00:01:34.000000,2000-01-01 00:01:34.000000,0 days 00:00:00,32.90569800642621,89.28427296323402,0.0007758177593045,0.007230005888468,26.78726347686341,330.0170107339436,1290.3193807653888,304.13333210492385,0.3216536584494892,0.0841660141262496,0.9262035483886524,COMPLETE
95,1499961.3809342303,2000-01-01 00:01:35.000000,2000-01-01 00:01:35.000000,0 days 00:00:00,11.2905698455416,81.94842565166547,0.0032614882641069,0.0059358652569546,11.118050588664277,662.8203017925604,1721.5146141588657,327.73868568413457,0.4273671499019883,0.0275391570500501,1.056806915667455,COMPLETE
96,1312071.8629471932,2000-01-01 00:01:36.000000,2000-01-01 00:01:36.000000,0 days 00:00:00,11.4560606332969,86.21719676255584,0.0038703663081218,0.0049565909017641,22.953112252372414,430.10705011770864,1869.6165542751407,333.6560134745313,0.3570307708687819,0.0315433777304607,1.107414209314423,COMPLETE
97,2116986.423223676,2000-01-01 00:01:37.000000,2000-01-01 00:01:37.000000,0 days 00:00:00,7.279121748328556,82.77571473767424,0.0033986265184141,0.0099376126361733,10.423788961580026,879.8398052458489,1983.607220261356,313.1080900504421,0.3752399037077807,0.0403638657616388,1.1523405953897152,COMPLETE
98,1478161.0856955436,2000-01-01 00:01:38.000000,2000-01-01 00:01:38.000000,0 days 00:00:00,9.860389246202102,63.78409414697438,0.0002022849619899,0.0033817640395927,29.19321820251053,1077.8987622203545,1311.437732654514,371.6533880031088,0.3236469553697049,0.0391335220223404,0.9551121438618216,COMPLETE
99,1386198.8551952343,2000-01-01 00:01:39.000000,2000-01-01 00:01:39.000000,0 days 00:00:00,5.595087335304494,42.97702504916047,0.0028627527127254,0.0020075093820784,19.271687875411786,1087.9575932799648,1120.9817065813593,341.6013279972418,0.2922278935716205,0.0252399604838779,0.6578831856559366,COMPLETE
100,1532473.432061494,2000-01-01 00:01:40.000000,2000-01-01 00:01:40.000000,0 days 00:00:00,13.054456704196308,48.03055379275216,0.0006760904526187,0.0032804875600499,36.36590120154046,1450.9027589539096,1392.946761023194,398.1213519289677,0.3464041798265981,0.0469421677737148,1.0188021532703742,COMPLETE
101,1619625.3819916528,2000-01-01 00:01:41.000000,2000-01-01 00:01:41.000000,0 days 00:00:00,7.043345609952621,28.81035430734466,0.0054787224315908,0.0037526241631565,11.330013446082168,869.1823620406531,1661.2365064102785,341.10397493779305,0.2460770875607036,0.0365898573636154,0.5975986075722464,COMPLETE
102,2395740.397953016,2000-01-01 00:01:42.000000,2000-01-01 00:01:42.000000,0 days 00:00:00,17.93636381012216,65.4211673018707,0.000427595760755,0.0043768526095547,72.19093455502937,334.2930172991965,1301.1777578279386,454.0657010738325,0.1927852562655012,0.059699624868166,0.8950415541235391,COMPLETE
103,1788271.8107455857,2000-01-01 00:01:43.000000,2000-01-01 00:01:43.000000,0 days 00:00:00,19.74979674792791,76.62832285536595,0.0072298401731877,0.0133160005796835,11.39351223263034,454.7276200267644,1304.160566452874,350.9383557688114,0.3580603596955487,0.0238141680181368,1.1942255972347382,COMPLETE
104,2985925.190181894,2000-01-01 00:01:44.000000,2000-01-01 00:01:44.000000,0 days 00:00:00,12.691910255987844,54.22540532629887,0.0035182755598599,0.0083302595920873,58.30405186188194,1385.8686249172763,1090.3084155509118,353.12455767437297,0.3026286593268326,0.0120261844650688,0.6453638770735258,COMPLETE
105,1311503.7823219777,2000-01-01 00:01:45.000000,2000-01-01 00:01:45.000000,0 days 00:00:00,8.427173277664124,65.61397340089398,0.0012628618208926,0.0027917618180501,34.28832598628283,781.7867144465203,1166.7411783472105,344.23116046271326,0.2280167562780149,0.0338677294312537,1.1516539326445965,COMPLETE
106,1260354.8489958546,2000-01-01 00:01:46.000000,2000-01-01 00:01:46.000000,0 days 00:00:00,6.160427593652209,45.18489362452884,0.0023023616692593,0.002521435767629,12.301598427932037,750.6009060995012,1155.4128263173295,414.68972119399217,0.3062296590711643,0.0396256418492397,0.8891854838805905,COMPLETE
107,1751231.785822815,2000-01-01 00:01:47.000000,2000-01-01 00:01:47.000000,0 days 00:00:00,5.701221244516602,68.4500906199261,0.0007797396465334,0.0051899772472398,11.561665734446676,975.15528280866,1114.6212993146244,381.8474094909453,0.3646660509648617,0.0474222287062587,0.8447457302680129,COMPLETE
108,1618568.429962719,2000-01-01 00:01:48.000000,2000-01-01 00:01:48.000000,0 days 00:00:00,16.9448470858081,23.981801066254484,0.0050815104093797,0.0062723921208997,100.0051278347284,828.7444997868699,2199.3721346966377,451.660072941517,0.3842792616569328,0.0682798164482974,0.7333918251678944,COMPLETE
109,2083196.906104033,2000-01-01 00:01:49.000000,2000-01-01 00:01:49.000000,0 days 00:00:00,15.5720485656022,31.27048773261228,0.0024875454100455,0.0083587852005663,13.064601378446628,1042.351956381908,1466.3010710311153,250.1606607584617,0.3601131917104648,0.0047428311410152,0.9414501699133568,COMPLETE
110,1406872.009260684,2000-01-01 00:01:50.000000,2000-01-01 00:01:50.000000,0 days 00:00:00,15.456651743675032,59.81205767215968,0.0020495733251936,0.0048454818594885,14.222947137301436,604.0224552569917,1242.7526242074546,456.58356348277295,0.194693475412409,0.0438752485258006,0.9793347549756284,COMPLETE
111,1461619.9432718563,2000-01-01 00:01:51.000000,2000-01-01 00:01:51.000000,0 days 00:00:00,10.248443877403796,58.06901387559337,0.0015079785901952,0.0032559307275638,13.841937651246344,965.2541017988832,1389.028608245817,315.4028802473322,0.2322976805565755,0.0485121980153189,1.1087186642556792,COMPLETE
112,2047878.183395499,2000-01-01 00:01:52.000000,2000-01-01 00:01:52.000000,0 days 00:00:00,19.86511851772304,59.98207806135968,0.0005215497154762,0.0097578755532297,22.544365407186977,805.2365008734761,1699.5274675095675,327.9127566802427,0.1374356221511536,0.054800211770503,1.0956030461574382,COMPLETE
113,1851248.152570437,2000-01-01 00:01:53.000000,2000-01-01 00:01:53.000000,0 days 00:00:00,7.328531778293984,53.32901725324014,0.0028501486864822,0.0093513827172209,30.880721876663333,624.8748952602061,1252.309595383989,444.65422682645465,0.147566110230237,0.0086740101051765,1.0364923959825114,COMPLETE
114,1308184.725406894,2000-01-01 00:01:54.000000,2000-01-01 00:01:54.000000,0 days 00:00:00,16.4277548598767,94.491597813986,0.0010589169018542,0.0041699134229765,16.563994881502627,608.5325122303519,2220.2939794359404,481.8856043847562,0.360619713576186,0.0483329099993819,0.8816208330767732,COMPLETE
115,1400930.9260767363,2000-01-01 00:01:55.000000,2000-01-01 00:01:55.000000,0 days 00:00:00,10.70736243130048,50.36274678269751,0.0004674700478502,0.0021958397898042,33.9293628143187,958.2343574379051,1593.3603178091764,228.74592727599452,0.1741313834781634,0.0043558040685676,1.1843789724253944,COMPLETE
116,4738395.2804252375,2000-01-01 00:01:56.000000,2000-01-01 00:01:56.000000,0 days 00:00:00,5.333916238262706,40.30276285391564,0.0005035734339829,0.0231006086192589,43.5855409739567,881.7304666937874,1668.547502151148,131.85004074580436,0.1778106770900362,0.0218322525391923,1.049184420218961,COMPLETE
117,2966501.5123577053,2000-01-01 00:01:57.000000,2000-01-01 00:01:57.000000,0 days 00:00:00,24.33615289822765,52.68757692663122,0.0002532592205038,0.0031593760072726,39.66529132231794,1092.682195440215,1411.665208188561,200.01562431007255,0.1350969410130622,0.0013736130017812,1.14735730936321,COMPLETE
118,1899014.2727560007,2000-01-01 00:01:58.000000,2000-01-01 00:01:58.000000,0 days 00:00:00,8.564103390631743,84.42551984414769,0.0009579348121258,0.013241770201537,12.370122341102718,563.2218566304284,2463.9583145106435,474.0464679765405,0.345161712846499,0.0582554610127113,0.9139728829375244,COMPLETE
119,1230324.3120992824,2000-01-01 00:01:59.000000,2000-01-01 00:01:59.000000,0 days 00:00:00,21.357174540195317,93.23101976991757,0.0004071832747646,0.0040742519743609,52.547121172075634,434.2868929163086,1986.4427714565727,446.7491938215417,0.4469604344065689,0.0808112566001058,0.8570876740377528,COMPLETE
120,1737449.6487923888,2000-01-01 00:02:00.000000,2000-01-01 00:02:00.000000,0 days 00:00:00,25.0868637962412,99.98190686516216,0.0014432362598396,0.0111867034504248,78.17516743162906,536.4603809891664,2353.164399039846,423.1456878455096,0.481320260281961,0.0642961078711147,0.7007518961454697,COMPLETE
121,2872517.155636326,2000-01-01 00:02:01.000000,2000-01-01 00:02:01.000000,0 days 00:00:00,6.659030117783017,55.74803125529835,0.0028304005056246,0.010215146864118,31.241847959554764,808.8218671973059,1088.828403388619,331.1503149212432,0.1498493752101554,0.0205289606181943,0.64415378324055,COMPLETE
122,1678079.2570821135,2000-01-01 00:02:02.000000,2000-01-01 00:02:02.000000,0 days 00:00:00,10.408797444854804,89.26489770401076,0.0040506035215687,0.0147951645348344,70.30834909590192,384.8622515139772,2022.2807270701053,476.4953809686373,0.4332618511492696,0.0807998604141659,1.1144683330873213,COMPLETE
123,2002120.8837410372,2000-01-01 00:02:03.000000,2000-01-01 00:02:03.000000,0 days 00:00:00,28.578244548407397,85.56446617542069,0.0016811939784157,0.0026333813023509,23.48357027118077,895.6012990181155,2198.135239470425,487.74806906610274,0.4501072077820916,0.0889557956553613,0.935736396122024,COMPLETE
124,1238935.8869573209,2000-01-01 00:02:04.000000,2000-01-01 00:02:04.000000,0 days 00:00:00,25.40351028655621,50.43723778788011,0.005660528175623,0.0047457334197681,26.2908793335247,307.0316900834416,2512.892530500415,279.2249359823107,0.382536911979127,0.0229357637612393,1.0717873425116125,COMPLETE
125,1626036.8704195265,2000-01-01 00:02:05.000000,2000-01-01 00:02:05.000000,0 days 00:00:00,27.736984578284314,47.12742460033196,0.0062498868212318,0.0084646470117366,30.20630867225141,540.9039708662608,2455.196719643921,293.31805517041835,0.3106171771030845,0.0200899966741014,1.169403880249987,COMPLETE
126,1422902.4371738385,2000-01-01 00:02:06.000000,2000-01-01 00:02:06.000000,0 days 00:00:00,6.992048304756953,68.60059827589622,0.0008112989834965,0.0026104536381446,26.940626575503792,904.5145917989108,1922.0960816772356,274.2933837377949,0.173592103487426,0.0164281499211681,1.1752127367905558,COMPLETE
127,1486578.0856206852,2000-01-01 00:02:07.000000,2000-01-01 00:02:07.000000,0 days 00:00:00,10.764032865906836,61.95456967624814,0.0035642959651973,0.0033750512974498,31.065115091521434,861.9896988459861,1872.002378511347,231.05584361801112,0.1775442192849011,0.013570109343996,1.1244510081661176,COMPLETE
128,1486498.304454713,2000-01-01 00:02:08.000000,2000-01-01 00:02:08.000000,0 days 00:00:00,14.840028751350705,96.41165628056731,0.0003807168037164,0.0048198467112676,43.42036157798398,566.9956519775719,2124.183687187996,305.4858829539572,0.2233701934859583,0.0154037615538328,0.9173709648597812,COMPLETE
129,1449384.6263006472,2000-01-01 00:02:09.000000,2000-01-01 00:02:09.000000,0 days 00:00:00,33.14879584507206,11.977890234903686,0.0079036919091887,0.004590537031104,26.34895684024004,825.5779890468532,1556.8983323688085,479.0491321214016,0.3260123705099911,0.0648446243459649,0.9654395062916044,COMPLETE
130,1229201.7020050334,2000-01-01 00:02:10.000000,2000-01-01 00:02:10.000000,0 days 00:00:00,6.237770778039258,34.59815080752158,0.0030160207912293,0.0042557762211057,26.888949349893,341.39251355586816,1076.8549771064152,378.686085696416,0.3125670214284094,0.0430400855552926,1.0070079309844466,COMPLETE
131,2020715.7961629287,2000-01-01 00:02:11.000000,2000-01-01 00:02:11.000000,0 days 00:00:00,12.155204170220852,24.741642622898773,0.0032697077508026,0.0100147253858639,20.190435409218647,662.6648317660081,1028.280460071636,395.8995532585003,0.2244075166490866,0.0605803679284022,0.8662473553392283,COMPLETE
132,1846621.5536755123,2000-01-01 00:02:12.000000,2000-01-01 00:02:12.000000,0 days 00:00:00,23.6728296499624,35.4163525600906,0.0036560120109454,0.0093999375763206,20.144559830496988,793.5567514886118,2679.963143387737,196.80794160854344,0.4452213901339821,0.0167848697043508,0.8989349090485386,COMPLETE
133,1174056.8442835654,2000-01-01 00:02:13.000000,2000-01-01 00:02:13.000000,0 days 00:00:00,22.38433660421816,65.39472830406413,0.0007439696861267,0.0038828498270208,54.21107435073479,331.7143491347324,2253.426630776395,436.9517808051767,0.4623938361587809,0.0740933015718412,0.9312422751612924,COMPLETE
134,1561748.2142457198,2000-01-01 00:02:14.000000,2000-01-01 00:02:14.000000,0 days 00:00:00,8.842283330615585,22.53255966480216,0.0022891365551619,0.0057311354038623,44.56737863009455,566.603532503494,1218.8936447045771,258.40008963301784,0.3733435350316562,0.0543038863012727,0.9403002625251456,COMPLETE
135,1754233.754352732,2000-01-01 00:02:15.000000,2000-01-01 00:02:15.000000,0 days 00:00:00,22.422154756527604,97.26741107314078,0.0011507345676202,0.0054395312393918,37.86257090082387,1017.3026282491144,2296.865879996144,458.6774304436274,0.3383692002920527,0.0437998276716903,0.8374598294346568,COMPLETE
136,1432962.5562588968,2000-01-01 00:02:16.000000,2000-01-01 00:02:16.000000,0 days 00:00:00,17.561405373630535,76.43632808594982,0.0003908833599271,0.0064815387692408,33.83041178978398,405.0766329281476,1110.708802996954,326.5382182322724,0.2418959018795826,0.0140388753903672,1.054964810011296,COMPLETE
137,2595941.8166335616,2000-01-01 00:02:17.000000,2000-01-01 00:02:17.000000,0 days 00:00:00,7.113018971692277,17.475385397685237,0.0055952492027288,0.0191574726791226,41.96705294706802,697.149814831753,1035.1994544073195,392.45742689495455,0.3499676011467423,0.0267452932735982,1.1680426343253365,COMPLETE
138,1806764.1926492213,2000-01-01 00:02:18.000000,2000-01-01 00:02:18.000000,0 days 00:00:00,9.148630748399745,39.4227185801939,0.0017039042491955,0.0023936466872941,14.38951862313288,1423.3419311578975,1237.10896452548,246.66673904478992,0.322562981484136,0.0344252669760817,0.5614495283790834,COMPLETE
139,2400612.8526820326,2000-01-01 00:02:19.000000,2000-01-01 00:02:19.000000,0 days 00:00:00,19.075291442772283,95.5874821002786,0.0026482656942592,0.0056768423714145,17.1204360753596,377.3862428288777,1865.0843979784904,384.80286854852073,0.3975306832869085,0.0762985492598895,0.5677301254257061,COMPLETE
140,1936820.7451798376,2000-01-01 00:02:20.000000,2000-01-01 00:02:20.000000,0 days 00:00:00,35.383633626781915,53.5155218055086,0.0041875809438796,0.0086485868894323,49.17620651607354,376.053994109399,2451.664020569635,311.03944332841337,0.3985095861028427,0.0364225682737225,0.8825106761384568,COMPLETE
141,1523985.2663127377,2000-01-01 00:02:21.000000,2000-01-01 00:02:21.000000,0 days 00:00:00,23.49917605842157,63.6578542452568,0.0017749885609789,0.0083223982037449,50.44131772064709,537.8891676169956,1703.8800952832717,437.9176815247629,0.4706335888348955,0.078075670557618,0.9106040285346828,COMPLETE
142,1649900.5485055388,2000-01-01 00:02:22.000000,2000-01-01 00:02:22.000000,0 days 00:00:00,5.858943854619997,36.03814936888919,0.0025505247347031,0.0047261087102261,46.07138878759524,688.8648849117105,1264.7063812541849,290.0023959115256,0.3443549685168844,0.00736446169095,0.6058463983795536,COMPLETE
143,1728477.4948008906,2000-01-01 00:02:23.000000,2000-01-01 00:02:23.000000,0 days 00:00:00,22.52112173215959,68.50419580646602,0.0012118847219941,0.0149896442362933,65.37613161044811,481.382081611124,2603.502081239847,350.8471114098295,0.4696601519216489,0.06454535566285,1.0891293676531637,COMPLETE
144,2424014.1428656825,2000-01-01 00:02:24.000000,2000-01-01 00:02:24.000000,0 days 00:00:00,24.9424017410134,85.78772117053829,0.0018469701286152,0.0038649439282491,11.16497528345204,608.3039864194418,2197.587107895128,475.1417843697759,0.2393131341927233,0.0538239794826754,0.9304030095327216,COMPLETE
145,1276207.1386878402,2000-01-01 00:02:25.000000,2000-01-01 00:02:25.000000,0 days 00:00:00,16.8727745025529,77.34361743507975,0.0002182298628103,0.0029341397165857,38.03255014876738,453.2286136428152,1253.2921765531637,262.00908240042247,0.1471532699739137,0.0104416254490361,1.1833082357134026,COMPLETE
146,1919515.064284145,2000-01-01 00:02:26.000000,2000-01-01 00:02:26.000000,0 days 00:00:00,16.5389324867645,93.89481017190052,0.000622580945412,0.0050576287638664,27.53141834058852,939.837149250546,1036.1085478742775,129.6686344776045,0.1263411948870887,0.0446286304966943,1.1872118150107316,COMPLETE
147,1135028.068119995,2000-01-01 00:02:27.000000,2000-01-01 00:02:27.000000,0 days 00:00:00,13.770726775602972,47.98401265621783,0.0084615736751662,0.0026888525053483,27.25668376409193,308.7154859790042,2295.4287912768355,361.0072665169687,0.4176859548642431,0.003781946175348,0.9262172982449453,COMPLETE
148,1818813.665976829,2000-01-01 00:02:28.000000,2000-01-01 00:02:28.000000,0 days 00:00:00,11.7233039400925,49.91764658904805,0.007021253972336,0.0120276803965796,35.04449794062401,509.9095304801619,2403.082939208405,345.37490469385415,0.495585836315368,0.0081404093330121,0.8051404369884134,COMPLETE
149,9992826.007894516,2000-01-01 00:02:29.000000,2000-01-01 00:02:29.000000,0 days 00:00:00,7.300865795284968,32.950285952408194,0.0007471159685535,0.0105175902767583,10.039822199338188,1413.3660550180473,1252.943962245122,428.0322700335204,0.2259442140934814,0.0120006320219253,0.6110836068009112,COMPLETE
150,8036850.489317707,2000-01-01 00:02:30.000000,2000-01-01 00:02:30.000000,0 days 00:00:00,8.55091884226277,80.0970316876058,0.000875949745422,0.014637101792001,33.47778879758932,385.414091174697,1526.7607489471206,116.92766590288709,0.1526863633120856,0.0014023959552033,1.1970336449586485,COMPLETE
151,7056613.391781544,2000-01-01 00:02:31.000000,2000-01-01 00:02:31.000000,0 days 00:00:00,10.909274495031898,50.99510890867274,0.0089859624031571,0.0058827632733313,64.33655123160813,385.35705486580935,2606.038890375437,439.260164161967,0.3575249937237461,0.0010641345764958,0.9256622238160556,COMPLETE
152,1723306.7119057172,2000-01-01 00:02:32.000000,2000-01-01 00:02:32.000000,0 days 00:00:00,6.032530165484168,38.78684064225083,0.0013575248330072,0.0115172002576895,17.880702649579263,504.9753786767403,1122.908947863762,438.09042529591886,0.4233014275673797,0.0475363878440146,1.1407659327750634,COMPLETE
153,1402808.9843794955,2000-01-01 00:02:33.000000,2000-01-01 00:02:33.000000,0 days 00:00:00,13.027902803523109,97.37845949600084,0.0006053246487909,0.0057003375131642,51.67633678679289,544.8137982258669,1779.085351795853,454.2936174808144,0.4443471705954048,0.0975304004687869,0.7882149317693702,COMPLETE
154,2210464.2492559277,2000-01-01 00:02:34.000000,2000-01-01 00:02:34.000000,0 days 00:00:00,12.254097483177867,76.7997618533657,0.0006177929945615,0.0232219874254224,44.07446048524099,419.1359385643371,1805.9235310743527,467.4681634888589,0.4328423295915179,0.0889289079114125,0.727434829436164,COMPLETE
155,1391008.5389015877,2000-01-01 00:02:35.000000,2000-01-01 00:02:35.000000,0 days 00:00:00,15.152121346349624,46.09467935112949,0.0090351994691132,0.0058052797355223,24.285183655668703,473.0979525179903,2003.629282835254,413.5332489740063,0.3255012090386008,0.0298072041067334,0.8488119557185647,COMPLETE
156,2249120.253503985,2000-01-01 00:02:36.000000,2000-01-01 00:02:36.000000,0 days 00:00:00,13.35401720590878,60.15106329173403,0.0039330876154451,0.0158187246263989,22.65562694919762,500.9502372082634,1042.0424927511276,340.80499178881126,0.2709491577119997,0.0312108340916087,0.9112753320598178,COMPLETE
157,2283510.29006126,2000-01-01 00:02:37.000000,2000-01-01 00:02:37.000000,0 days 00:00:00,30.64458177610694,57.996234085099154,0.0061083275335793,0.0062801359766104,39.6060752657872,304.93363588195353,1868.1265596050616,133.2220361895902,0.4267055468610828,0.0185252297864137,1.0489927402290338,COMPLETE
158,1236421.8036645977,2000-01-01 00:02:38.000000,2000-01-01 00:02:38.000000,0 days 00:00:00,15.982356470756582,63.49108269955492,0.0085103566241732,0.0024773857806342,12.82117961496632,628.167335495823,1356.5523839868133,350.8756753581864,0.4099855991437721,0.0494321656172831,0.8355253812625631,COMPLETE
159,1576870.3813072324,2000-01-01 00:02:39.000000,2000-01-01 00:02:39.000000,0 days 00:00:00,22.02064522119841,88.7941246052577,0.0083798908493358,0.0113169734682993,32.49752614518936,414.6441652503993,2090.6750572328274,427.76430802593336,0.3638508399481821,0.0314787230794457,0.8743270699070234,COMPLETE
160,1993659.974690564,2000-01-01 00:02:40.000000,2000-01-01 00:02:40.000000,0 days 00:00:00,15.437352500491528,99.11392652951756,0.0004326436459097,0.0148211998031922,61.31253350531926,601.1614046448259,1348.1172951973683,471.98547114607294,0.4716181222695048,0.0755400433332263,0.9035565852877928,COMPLETE
161,1667221.0545543483,2000-01-01 00:02:41.000000,2000-01-01 00:02:41.000000,0 days 00:00:00,28.845459882140545,23.172131684660656,0.006400545249105,0.0066759786006305,31.779721927441237,836.2621935087055,1258.9326525710776,459.6546477713651,0.4096191922108708,0.0444949039554669,0.7096550852356919,COMPLETE
162,1698713.4308359837,2000-01-01 00:02:42.000000,2000-01-01 00:02:42.000000,0 days 00:00:00,11.768893738852656,66.68990241699187,0.0079035943188495,0.0080861103489127,14.91643035746875,683.6588582538964,1211.8805479802404,450.4930742397887,0.4758722569415027,0.0637066802936495,0.7888610280206076,COMPLETE
163,1448103.52128033,2000-01-01 00:02:43.000000,2000-01-01 00:02:43.000000,0 days 00:00:00,11.436570342515768,69.54862044607718,0.0089185641293702,0.0066893453106725,26.999738831384047,392.73106163529,1414.7713152586582,282.44455840203284,0.3809818690595338,0.0444097964153048,0.9060241218209312,COMPLETE
164,2100294.9216502327,2000-01-01 00:02:44.000000,2000-01-01 00:02:44.000000,0 days 00:00:00,17.704312561907194,28.732596332513893,0.0097333097891191,0.0153402668647041,27.42599445326631,562.597235432141,1948.9071082036005,388.0786515697153,0.3566704252639861,0.045264267155069,0.7059246644248023,COMPLETE
165,2007745.26582962,2000-01-01 00:02:45.000000,2000-01-01 00:02:45.000000,0 days 00:00:00,25.368649592443617,42.10449475357014,0.0070695643400295,0.0129225268625395,11.900817942771596,582.4458818288554,1719.9006339544565,318.6765431924796,0.294982477023057,0.0126048265164377,0.7925081288356723,COMPLETE
166,1234079.6147014163,2000-01-01 00:02:46.000000,2000-01-01 00:02:46.000000,0 days 00:00:00,17.357944106496763,41.36767744813594,0.0082429263862937,0.0046005109158047,11.6870241748898,396.8058735237552,2115.748538097292,467.0121113781131,0.3753831914161635,0.0269409886609067,0.9353626629053596,COMPLETE
167,1161356.177887906,2000-01-01 00:02:47.000000,2000-01-01 00:02:47.000000,0 days 00:00:00,9.137053226047742,30.04111428759446,0.0025871308430866,0.0028587741719821,15.499654493026604,357.21342881711473,1529.1199164172724,374.8624367140836,0.2627093630533675,0.0195082597205254,1.0829102494915646,COMPLETE
168,1749360.9447797418,2000-01-01 00:02:48.000000,2000-01-01 00:02:48.000000,0 days 00:00:00,21.610304860130743,56.019771013272376,0.0006325901921146,0.0123001339879965,41.64826175841472,304.860845768029,2737.3129169086164,404.3667005967701,0.4736209782018993,0.0671612870413403,0.7776263168314802,COMPLETE
169,1179724.6465689626,2000-01-01 00:02:49.000000,2000-01-01 00:02:49.000000,0 days 00:00:00,20.658253691934167,34.49341941411228,0.0099187555641461,0.003446300821593,17.441845636705757,398.7036105516771,2474.996543043144,422.6255265758015,0.4164690431403891,0.0080827391144061,1.0158525904099125,COMPLETE
170,1639765.7995008796,2000-01-01 00:02:50.000000,2000-01-01 00:02:50.000000,0 days 00:00:00,30.44749438263316,39.91344077837775,0.0073143838284334,0.0044348598042662,10.550806320308054,686.6322151896863,2212.304636752272,492.50820857837743,0.4113909695522589,0.0446067421767671,0.8582525747531968,COMPLETE
171,1571951.900773643,2000-01-01 00:02:51.000000,2000-01-01 00:02:51.000000,0 days 00:00:00,19.50880166964997,25.09780262065035,0.009190969621312,0.0099037228614232,35.96488457112059,599.7233287116685,2687.224643607515,496.060621180285,0.4058086834050458,0.0064489555729535,1.0783165719876626,COMPLETE
172,1138620.7422991877,2000-01-01 00:02:52.000000,2000-01-01 00:02:52.000000,0 days 00:00:00,16.161316041513707,44.31605841385994,0.009621188636784,0.0022497137899442,36.99922681109213,345.99263158408,2390.3268477561965,250.87186133472653,0.4380233794467532,0.0191366783878544,0.8841139096264962,COMPLETE
173,1582538.125893163,2000-01-01 00:02:53.000000,2000-01-01 00:02:53.000000,0 days 00:00:00,11.953696283662913,13.554089717318952,0.0012939111292199,0.0109513141569287,22.58611756928059,329.59411684616634,1503.027066896868,362.373169835269,0.3081554585416234,0.0102264702821504,1.0470671618005054,COMPLETE
174,1550248.447482415,2000-01-01 00:02:54.000000,2000-01-01 00:02:54.000000,0 days 00:00:00,10.19753595604766,34.70089516298509,0.0089137385232731,0.0077796459450502,17.090074358831323,590.8486561157749,2085.4191300235348,399.5732138852957,0.4834710456125617,0.0266568378774299,1.1557089998424197,COMPLETE
175,1334404.076723902,2000-01-01 00:02:55.000000,2000-01-01 00:02:55.000000,0 days 00:00:00,15.994330040173269,29.766635016992037,0.0065496182738687,0.0069258728167285,48.85433470962785,350.0493378933031,1685.0196439781705,468.4811593816016,0.346401811182708,0.0218929439400003,0.8565006814290548,COMPLETE
176,7095569.321858802,2000-01-01 00:02:56.000000,2000-01-01 00:02:56.000000,0 days 00:00:00,10.350908742920607,63.1937286828312,0.0017829178222607,0.0096596340639292,81.88668890578289,300.05797832145834,2229.793551892948,473.5615001997431,0.4530150253732267,0.0463871027293769,0.9156051097933832,COMPLETE
