trial,cost,best_cost_so_far,improvement,relative_improvement,is_best,safety_fail,fail_reason,fail_rate_so_far,J_approach,J_near,J_tracking,rmse,ramp_lag,overshoot,arrival_jitter,rise_time,settling_time,final_error,max_feedback_vel,max_joint_vel_ratio,vel_violation,exploration_distance,trial_duration_sec
44,385.5932833692483,315.44982048687905,0.0,0.0,False,False,,0.5333333333333333,7.547169341315088,3.923910953349745,3.1161938985756636,0.10204598762077358,0.08675627366346035,6.434155320617085e-06,1.200591578319642e-05,3.6434502601623535,1.961759328842163,1.4117579877652229e-05,0.09158960504424817,0.0,0.0,0.5630529274167116,27.333682775497437
45,1000000000.0,315.44982048687905,0.0,0.0,False,True,"Command '['python3', '/home/vinbui/vinh_ws/src/thesis_project/robot_planning/scripts/run_tracking_trial.py', '--ros-args', '-p', 'trial_index:=45', '-p', 'duration:=10.0']' timed out after 30.0 seconds",0.5434782608695652,,,,,,,,,,,,,,0.773576368100511,44.922863721847534
46,315.6609026206744,315.44982048687905,0.0,0.0,False,False,,0.5319148936170213,6.097265082892509,3.88420900169567,2.5551578241338997,0.08327524745096111,0.071168369153053,0.0,2.094170108007879e-05,2.941879987716675,1.9420154094696045,3.563655129218943e-05,0.12560343673833396,0.0,0.0,0.9817717879822024,27.19176721572876
47,369.3925717884852,315.44982048687905,0.0,0.0,False,False,,0.5208333333333334,7.151166888814483,2.660245756238463,3.001956691246647,0.09773768549270492,0.08365455360588582,0.0,5.141876725905569e-06,3.450101613998413,1.3301036357879639,7.69693250704003e-06,0.09989479185399577,0.0,0.0,0.32453047084248376,28.930328369140625
48,1000000000.0,315.44982048687905,0.0,0.0,False,True,"Constraints violated: overshoot=0.0141, vel_ratio=0.00",0.5306122448979592,,,,,,,,,,,,,,1.1710760885628884,25.537986278533936
49,375.56016840154905,315.44982048687905,0.0,0.0,False,False,,0.52,7.1550473168248425,7.27558203029936,2.963356415377326,0.09890237010158708,0.08218110252600533,0.0,0.00022877402205095265,3.454252004623413,3.636364698410034,0.000570526695858415,0.08801739743540381,0.0,0.0,1.3291094238027554,28.815251350402832
56,383.74721120852314,315.44982048687905,0.0,0.0,False,False,,0.5098039215686274,7.616827625295639,4.921298938713249,3.0910895458475616,0.10126776423450792,0.08604705938402815,0.0,5.690878672257339e-05,3.6793432235717773,2.4603734016418457,0.00011042708591142043,0.08557804791540596,0.0,0.0,0.0,25.228159189224243
57,289.57929068111855,289.57929068111855,25.870529805760498,0.08201155342498148,True,False,,0.5,5.76973778015573,3.4135852704152025,2.3386957627980105,0.07649040014120055,0.06508431834048432,0.0,2.711675367079564e-05,2.7872424125671387,1.7066550254821777,5.504389016941798e-05,0.13898741772196488,0.0,0.0,1.1555327803936526,26.013400077819824
58,342.8752664694192,289.57929068111855,0.0,0.0,False,False,,0.49056603773584906,6.645696329819435,5.740204034129559,2.7238855533720505,0.09116269183547375,0.07548305979943075,0.0,9.498476771328332e-05,3.2096235752105713,2.8696324825286865,0.0001878138144372757,0.10112432425939237,0.0,0.0,0.32831751546757765,28.882209300994873
59,1000000000.0,289.57929068111855,0.0,0.0,False,True,"Command '['python3', '/home/vinbui/vinh_ws/src/thesis_project/robot_planning/scripts/run_tracking_trial.py', '--ros-args', '-p', 'trial_index:=59', '-p', 'duration:=10.0']' timed out after 30.0 seconds",0.5,,,,,,,,,,,,,,0.5748359429909446,43.917418479919434
60,382.85534363780744,289.57929068111855,0.0,0.0,False,False,,0.4909090909090909,7.450175773491361,5.234743961757603,3.071575415784606,0.10089582674971469,0.08546479920211723,0.0,0.00010610438581568501,3.596890687942505,2.6166679859161377,0.00028159798506559417,0.09044300194804407,0.0,0.0,0.5234652126876908,29.05526828765869
61,398.4672442865097,289.57929068111855,0.0,0.0,False,False,,0.48214285714285715,7.459252055038718,8.166721206874307,3.1357848490347404,0.10442999486022413,0.08702681314604406,0.0,0.00030370354991006107,3.599085807800293,4.080928564071655,0.000972815746199108,0.07864236182706906,0.0,0.0,0.327718411021473,26.156397342681885
62,390.82284448157657,289.57929068111855,0.0,0.0,False,False,,0.47368421052631576,7.504216825449038,6.085105668467836,3.1168844195457313,0.10364519134666667,0.08652628643101046,0.0,0.00010021714619171706,3.622318983078003,3.042067527770996,0.0001941225851687587,0.07466181739780219,0.0,0.0,0.46453462640201393,28.82258415222168
63,1000000000.0,289.57929068111855,0.0,0.0,False,True,"Command '['python3', '/home/vinbui/vinh_ws/src/thesis_project/robot_planning/scripts/run_tracking_trial.py', '--ros-args', '-p', 'trial_index:=63', '-p', 'duration:=10.0']' timed out after 30.0 seconds",0.4827586206896552,,,,,,,,,,,,,,0.6929655251472663,43.86366415023804
64,1000000000.0,289.57929068111855,0.0,0.0,False,True,"Command '['python3', '/home/vinbui/vinh_ws/src/thesis_project/robot_planning/scripts/run_tracking_trial.py', '--ros-args', '-p', 'trial_index:=64', '-p', 'duration:=10.0']' timed out after 30.0 seconds",0.4915254237288136,,,,,,,,,,,,,,0.5983240000391572,45.02889919281006
65,324.93224387999055,289.57929068111855,0.0,0.0,False,False,,0.48333333333333334,6.303618630204669,2.7991930332692365,2.659537245301414,0.08513608406727612,0.0743343699091246,0.0,1.5641301244832168e-06,3.0403077602386475,1.3995916843414307,1.9329172750541185e-06,0.1214539010158788,0.0,0.0,0.4116012200425272,25.687869787216187
66,395.6843434854468,289.57929068111855,0.0,0.0,False,False,,0.47540983606557374,7.940085603539464,3.554241441773328,3.1944220665297998,0.105088323534283,0.08886661587301765,0.0,1.2113765082191496e-05,3.836742877960205,1.7770750522613525,1.826745012452469e-05,0.07677188805274021,0.0,0.0,0.36640345141131586,28.795525074005127
67,1000000000.0,289.57929068111855,0.0,0.0,False,True,"Constraints violated: overshoot=0.0062, vel_ratio=0.00",0.4838709677419355,,,,,,,,,,,,,,0.38906460228592227,28.720926761627197
68,380.1381809273669,289.57929068111855,0.0,0.0,False,False,,0.47619047619047616,7.2863427765645685,6.596552211718687,3.023180825600979,0.10010116649583353,0.08398569847074171,0.0,0.00016957563952023835,3.517192840576172,3.2971489429473877,0.0004508651647822375,0.09165247079610513,0.0,0.0,0.8722084223560072,25.819735527038574
69,399.30046980245805,289.57929068111855,0.0,0.0,False,False,,0.46875,7.668361159799568,6.767545299533758,3.171040220371468,0.10537718648008908,0.08805496581331625,0.0,0.00017501900206388105,3.7020981311798096,3.3826379776000977,0.0004538688667125215,0.07661240626102962,0.0,0.0,0.8606870085703696,25.976688385009766
70,1000000000.0,289.57929068111855,0.0,0.0,False,True,"Constraints violated: overshoot=0.0287, vel_ratio=0.00",0.47692307692307695,,,,,,,,,,,,,,1.1413704084160714,28.71845245361328
71,274.6827788323265,274.6827788323265,14.896511848792045,0.051441910137130335,True,False,,0.4696969696969697,5.582026501144116,3.878765090594837,2.2149206318238726,0.07240147810339026,0.06163724914032386,0.0,3.091267730121818e-05,2.6985573768615723,1.939234733581543,5.9124686350252726e-05,0.13475733123343264,0.0,0.0,1.2520764751308215,28.800912618637085
72,344.29677417847665,274.6827788323265,0.0,0.0,False,False,,0.4626865671641791,6.5515908620073064,5.642166049372268,2.7550456726698935,0.0906674877546736,0.07659512828832427,0.0,0.00011048787337137543,3.160902738571167,2.8204305171966553,0.00026100299579148506,0.11438450757046692,0.0,0.0,0.3803342673516582,26.144636154174805
73,322.92011626410596,274.6827788323265,0.0,0.0,False,False,,0.45588235294117646,6.258855522168925,2.318194897899317,2.642201139405374,0.08471592718554699,0.07382589594961872,1.962146476880422e-06,2.5644659988907444e-06,3.018688917160034,1.1590399742126465,3.3684300360770625e-06,0.1259442682264694,0.0,0.0,0.9284659386431662,28.698882818222046
74,385.59059401201495,274.6827788323265,0.0,0.0,False,False,,0.4492753623188406,7.527877659244803,5.3904529442956886,3.0959351972381395,0.10199741263480305,0.08610021095920498,0.0,6.241129356963328e-05,3.6347885131835938,2.6949381828308105,0.00011531572681348498,0.08074916999065967,0.0,0.0,0.5272181513405122,29.077590942382812
75,418.04575396584994,274.6827788323265,0.0,0.0,False,False,,0.44285714285714284,0.32166446830598183,6.760986855131883,3.3912734290369455,0.11130321879964492,0.09437104591319187,0.0,0.0001644324741096514,0.019275665283203125,3.3796615600585938,0.00033274700293893283,0.10231859418447355,0.0,0.0,0.4252790868829894,27.35186004638672
76,323.146471882748,274.6827788323265,0.0,0.0,False,False,,0.43661971830985913,6.178242590407494,2.1151690235985114,2.656206628487736,0.08442345662468748,0.07433347780835735,1.5287237837696699e-06,1.6096323624163646e-06,2.977621078491211,1.0575425624847412,1.4924879681104153e-06,0.1346231876316402,0.0,0.0,0.4441009515846134,28.74989676475525
77,382.30923595719094,274.6827788323265,0.0,0.0,False,False,,0.4305555555555556,7.480140736906269,4.183807454413678,3.086412976886936,0.10147648281526443,0.08584739473413708,0.0,7.632759931801947e-06,3.6112992763519287,2.091876745223999,1.079279313605159e-05,0.0860074253781408,0.0,0.0,0.3289506904185223,28.48904776573181
78,334.61951217338355,274.6827788323265,0.0,0.0,False,False,,0.4246575342465753,6.537309119105324,3.189758474251209,2.7221209222434894,0.08824685742251077,0.07588082849978917,0.0,1.851156205878063e-06,3.1548333168029785,1.59486722946167,4.803065573787124e-06,0.11739704968473118,0.0,0.0,0.36894392134604403,26.417300939559937
79,1000000000.0,274.6827788323265,0.0,0.0,False,True,"Command '['python3', '/home/vinbui/vinh_ws/src/thesis_project/robot_planning/scripts/run_tracking_trial.py', '--ros-args', '-p', 'trial_index:=79', '-p', 'duration:=10.0']' timed out after 30.0 seconds",0.43243243243243246,,,,,,,,,,,,,,0.5384931116486822,45.025075912475586
80,378.70050478995574,274.6827788323265,0.0,0.0,False,False,,0.4266666666666667,7.292706521916103,4.799704045802687,3.055191504896745,0.10015571033679012,0.08502166554918292,0.0,3.3389774160981186e-05,3.5188207626342773,2.399726390838623,5.0252825088238596e-05,0.09990377669146429,0.0,0.0,0.49594764965802507,25.445951461791992
81,379.64073801760156,274.6827788323265,0.0,0.0,False,False,,0.42105263157894735,7.316993384330663,6.42899255649149,3.025621369384471,0.10001262878870597,0.08408233482612286,0.0,0.0001469280361070195,3.5323731899261475,3.2136902809143066,0.00032239893257538443,0.08889607696910512,0.0,0.0,1.0614394282855095,25.740615606307983
82,1000000000.0,274.6827788323265,0.0,0.0,False,True,"Command '['python3', '/home/vinbui/vinh_ws/src/thesis_project/robot_planning/scripts/run_tracking_trial.py', '--ros-args', '-p', 'trial_index:=82', '-p', 'duration:=10.0']' timed out after 30.0 seconds",0.42857142857142855,,,,,,,,,,,,,,0.9952427280238381,43.56162476539612
83,1000000000.0,274.6827788323265,0.0,0.0,False,True,"Command '['python3', '/home/vinbui/vinh_ws/src/thesis_project/robot_planning/scripts/run_tracking_trial.py', '--ros-args', '-p', 'trial_index:=83', '-p', 'duration:=10.0']' timed out after 30.0 seconds",0.4358974358974359,,,,,,,,,,,,,,0.5597552717292769,44.86920785903931
