trial,cost,best_cost_so_far,improvement,relative_improvement,is_best,safety_fail,fail_reason,fail_rate_so_far,J_approach,J_near,J_tracking,rmse,ramp_lag,overshoot,arrival_jitter,rise_time,settling_time,final_error,max_feedback_vel,max_joint_vel_ratio,vel_violation,exploration_distance,trial_duration_sec
85,28.822703393369693,23.72510097273384,0.0,0.0,False,False,,0.18604651162790697,4.653646972273984,0.09736394882202148,0.2994440696448237,0.006362653219999646,0.006286311975849503,0.0,2.7755575615628914e-17,2.3173940181732178,0.04868197441101074,0.0,0.3800551652567624,0.0,0.0,0.4932996939396536,31.173144102096558
86,22.700856353025998,22.700856353025998,1.0242446197078436,0.043171349234085894,True,False,,0.1839080459770115,4.634422646409078,0.050365447998047604,0.24615294338274812,0.004848714084084635,0.004756565374070834,1.3877787807814457e-17,9.813077866773595e-18,2.3100764751434326,0.025182723999023438,6.374486265790373e-18,0.4840315302157251,0.0,0.0,0.39666921849597586,31.162707090377808
87,1000000000.0,22.700856353025998,0.0,0.0,False,True,"Constraints violated: overshoot=0.0031, vel_ratio=0.00",0.19318181818181818,,,,,,,,,,,,,,0.6388408178566668,28.147858142852783
88,26.57467014852053,22.700856353025998,0.0,0.0,False,False,,0.19101123595505617,4.667465713044194,0.0571603775024421,0.28036769365868514,0.005796808152978252,0.005732386118897965,1.3877787807814457e-17,2.7755575615628914e-17,2.32513427734375,0.028580188751220703,0.0,0.36805439308951865,0.0,0.0,0.573949437987495,29.230390787124634
89,47.40713721083116,22.700856353025998,0.0,0.0,False,False,,0.18888888888888888,4.702673989519449,0.1457642019671625,0.36854890501580584,0.008309540843168671,0.008216883733859327,0.0002155655433494913,2.118393297239924e-11,2.3390116691589355,0.06749296188354492,2.0651962015850672e-10,0.34078628384467763,0.0,0.0,0.46875593704904545,26.131786584854126
90,66.00240448575656,22.700856353025998,0.0,0.0,False,False,,0.18681318681318682,4.673911654892524,0.10509689884719298,0.30488504497360064,0.006488701114689357,0.006430494766420777,0.000732776371108898,2.830524433501838e-17,2.327310085296631,0.03422904014587402,4.446281530659001e-18,0.33918931717377404,0.0,0.0,0.46624966356294484,27.114704132080078
91,35.41605774454822,22.700856353025998,0.0,0.0,False,False,,0.18478260869565216,4.701881805771086,0.2221307754516616,0.3562088362002806,0.007997172953318376,0.00790100617988003,2.7755575615628914e-17,3.043636481661797e-17,2.3390893936157227,0.11106538772583008,9.183830166936037e-18,0.3432016085741742,0.0,0.0,0.5072040565742019,28.2013258934021
92,37.221593689993234,22.700856353025998,0.0,0.0,False,False,,0.1827956989247312,4.715400248981595,0.17649221420288225,0.3719090707175099,0.008446773175077363,0.008361031683643563,2.7755575615628914e-17,2.7755575615628914e-17,2.345158576965332,0.08824610710144043,1.4678429412111444e-18,0.3474787660651006,0.0,0.0,0.5669595293697974,25.102915048599243
93,27.262937877075526,22.700856353025998,0.0,0.0,False,False,,0.18085106382978725,4.634858275504228,0.07525682449340892,0.2868011174863426,0.005971581356037608,0.005909649879176334,1.3877787807814457e-17,1.0927381047259615e-17,2.3085646629333496,0.0376284122467041,6.490109721067457e-18,0.340300689641893,0.0,0.0,0.40286497359008583,26.390647888183594
94,1000000000.0,22.700856353025998,0.0,0.0,False,True,"Constraints violated: overshoot=0.0024, vel_ratio=0.00",0.18947368421052632,,,,,,,,,,,,,,0.5157595615690491,26.109980821609497
95,32.71159171164835,22.700856353025998,0.0,0.0,False,False,,0.1875,4.699346357518285,0.13114356995474344,0.33384165030860846,0.007314853820501535,0.007254062074372953,1.6908696665041134e-13,2.5362582704159622e-17,2.338792085647583,0.06557178497314453,3.797404624028831e-18,0.35778463295679935,0.0,0.0,0.6571531222214151,25.05278205871582
96,50.4401815095226,22.700856353025998,0.0,0.0,False,False,,0.18556701030927836,4.716325261516265,0.11157217695715785,0.3640821410157947,0.008270839196068615,0.008187445773976402,0.0002791196255689382,2.7755575615628914e-17,2.345881462097168,0.04880809783935547,1.3344026738283132e-19,0.33567404579791604,0.0,0.0,0.3653466675495399,24.450254201889038
97,72.23136070691751,22.700856353025998,0.0,0.0,False,False,,0.1836734693877551,4.631261054451756,0.1043131104252815,0.29482559455006596,0.006191302121693382,0.006125669934846437,0.000882153016611098,9.813077866773595e-18,2.3064420223236084,0.03010272979736328,7.007595823747894e-18,0.3684776065532611,0.0,0.0,0.49290048170185247,27.13221764564514
98,1000000000.0,22.700856353025998,0.0,0.0,False,True,"Constraints violated: overshoot=0.0019, vel_ratio=0.00",0.1919191919191919,,,,,,,,,,,,,,0.5644384278257707,28.156925678253174
99,50.93706868595421,22.700856353025998,0.0,0.0,False,False,,0.19,4.721854184614404,0.17886635094297287,0.45427746231876986,0.011745179153429462,0.010254533604378242,5.6329028558094185e-05,2.574551117489664e-05,2.3455452919006348,0.08796358108520508,2.4547468931599427e-05,0.6124543611167673,0.0,0.0,0.9002675528601801,27.221827507019043
100,34.065992561575165,22.700856353025998,0.0,0.0,False,False,,0.18811881188118812,4.687856038961495,0.11341714922174222,0.3457994920731906,0.007661024426070724,0.007594214728701468,1.263307514154377e-11,2.1942709178604383e-17,2.3325366973876953,0.056708574295043945,1.1254885912137524e-16,0.35583624391784335,0.0,0.0,0.9051105159150771,27.274051189422607
101,73.10581722868582,22.700856353025998,0.0,0.0,False,False,,0.18627450980392157,4.626359421423285,0.10369262872090686,0.2583239689582552,0.005144847301882962,0.0050887923807595445,0.0009830589647989857,1.3877787807814457e-17,2.305546522140503,0.027269840240478516,1.0954020861896265e-16,0.34350907267940683,0.0,0.0,0.5897127488294398,29.1212055683136
102,34.553209284819864,22.700856353025998,0.0,0.0,False,False,,0.18446601941747573,4.7013416185999874,0.1692495346069343,0.34891246802312886,0.007773479212429085,0.007706479729048675,1.3877787807814457e-17,2.7755575615628914e-17,2.339111089706421,0.0846247673034668,0.0,0.3557309675211238,0.0,0.0,1.1717232221065004,30.357129096984863
103,31.405108184435605,22.700856353025998,0.0,0.0,False,False,,0.18269230769230768,4.6776087284276215,0.07323789596557617,0.322601681177227,0.007004808305798102,0.006933132813683065,0.0,2.7755575615628914e-17,2.328404664993286,0.036618947982788086,0.0,0.36467756343276225,0.0,0.0,0.5843592036459223,25.85475444793701
104,33.33475051046805,22.700856353025998,0.0,0.0,False,False,,0.18095238095238095,4.679561757641607,0.0812325477600119,0.33906659900051844,0.0074914234307882415,0.007409143314617796,4.163336342344337e-17,2.850863792837907e-17,2.328667163848877,0.04061627388000488,1.1062004774344857e-17,0.3333864955381522,0.0,0.0,0.49666610324216515,25.369526147842407
105,62.1744123176594,22.700856353025998,0.0,0.0,False,False,,0.1792452830188679,4.668432509525692,0.08466600814063804,0.3100213170628421,0.00663008356700693,0.006578536703876519,0.0006448887663283859,2.7755575615628914e-17,2.3243484497070312,0.026210784912109375,0.0,0.37553822896967265,0.0,0.0,0.7189403955412145,28.14286708831787
106,1000000000.0,22.700856353025998,0.0,0.0,False,True,"Constraints violated: overshoot=0.0022, vel_ratio=0.00",0.18691588785046728,,,,,,,,,,,,,,1.1684516905482145,25.183428525924683
107,36.117870239416334,22.700856353025998,0.0,0.0,False,False,,0.18518518518518517,4.6890068806026735,0.29441833496794234,0.3618244651100241,0.008197450442441984,0.008038545873905406,1.4009626791988694e-13,2.7755575615628914e-17,2.3324456214904785,0.14720916748046875,1.3877787807814457e-19,0.5908425131605339,0.0,0.0,1.3015401445482804,25.108819484710693
108,1000000000.0,22.700856353025998,0.0,0.0,False,True,"Constraints violated: overshoot=0.0031, vel_ratio=0.00",0.1926605504587156,,,,,,,,,,,,,,1.277022848633254,28.09830355644226
109,39.50547457924737,22.700856353025998,0.0,0.0,False,False,,0.19090909090909092,4.72047637917508,0.21585559844970847,0.3916309139858607,0.00902026631394098,0.008918361590668122,2.7755575615628914e-17,3.109367832988552e-17,2.346860647201538,0.10792779922485352,1.1404518693550494e-17,0.33738039216532223,0.0,0.0,1.3613292707923859,26.760454654693604
110,30.143076822696962,22.700856353025998,0.0,0.0,False,False,,0.1891891891891892,4.649631187747658,0.11842250823974752,0.3117238376537069,0.006681020517337487,0.0066247534191412475,2.7755575615628914e-17,2.796296760755585e-17,2.314878463745117,0.05921125411987305,9.068653418967863e-18,0.33329604483404124,0.0,0.0,1.4374958391918864,28.106977701187134
111,1000000000.0,22.700856353025998,0.0,0.0,False,True,"Constraints violated: overshoot=0.0038, vel_ratio=0.00",0.19642857142857142,,,,,,,,,,,,,,0.8422508658790858,29.1787531375885
112,25.136260026093396,22.700856353025998,0.0,0.0,False,False,,0.19469026548672566,4.6438250647613435,0.07273674011230613,0.26798446740059706,0.005449489774700127,0.00536505734354345,2.7755575615628914e-17,3.3161815364136985e-17,2.3138649463653564,0.036368370056152344,1.1904965031213381e-17,0.575536199014154,0.0,0.0,0.4850428311526975,25.088369369506836
113,1000000000.0,22.700856353025998,0.0,0.0,False,True,"Constraints violated: overshoot=0.0011, vel_ratio=0.00",0.20175438596491227,,,,,,,,,,,,,,0.4170194532484572,26.378143072128296
114,66.79092268787751,22.700856353025998,0.0,0.0,False,False,,0.2,4.624915528694063,0.09419154652762324,0.25343647039215805,0.005017340725744725,0.0049698910445867515,0.0008666705149030507,2.7755575615628914e-17,2.3050029277801514,0.02542901039123535,0.0,0.4053793132567485,0.0,0.0,0.4278552738628062,27.12208342552185
115,1000000000.0,22.700856353025998,0.0,0.0,False,True,"Constraints violated: overshoot=0.0025, vel_ratio=0.00",0.20689655172413793,,,,,,,,,,,,,,0.3438937759718288,24.627994537353516
116,36.37155174945157,22.700856353025998,0.0,0.0,False,False,,0.20512820512820512,4.66554046494513,0.11459145931498682,0.3239374609668883,0.00707874100972377,0.00697112355877707,9.466846547454e-05,3.3016304283235205e-17,2.3223135471343994,0.05492901802062988,1.0808661658009337e-17,0.3341861987207669,0.0,0.0,0.817330946229955,27.28036904335022
117,1000000000.0,22.700856353025998,0.0,0.0,False,True,"Constraints violated: overshoot=0.0029, vel_ratio=0.00",0.211864406779661,,,,,,,,,,,,,,0.5598122749900938,28.116331577301025
118,1000000000.0,22.700856353025998,0.0,0.0,False,True,"Constraints violated: overshoot=0.0020, vel_ratio=0.00",0.2184873949579832,,,,,,,,,,,,,,0.6778525078547836,28.232243061065674
119,34.707250778167285,22.700856353025998,0.0,0.0,False,False,,0.21666666666666667,4.69349654875245,0.1279985758548055,0.35040579273483363,0.007821220710288582,0.0077487109834827915,1.4012823276732256e-08,1.192682630427899e-16,2.335125207901001,0.06399893760681152,3.723762393599209e-15,0.34013833411045763,0.0,0.0,0.9451982429169872,25.256619215011597
120,1000000000.0,22.700856353025998,0.0,0.0,False,True,"Constraints violated: overshoot=0.0023, vel_ratio=0.00",0.2231404958677686,,,,,,,,,,,,,,1.0131484260669963,28.109381198883057
121,36.12395932957776,22.700856353025998,0.0,0.0,False,False,,0.22131147540983606,4.714381907702237,0.21325969696045036,0.36280406370750273,0.008161846650814908,0.008088023901234188,0.0,2.1942709178604383e-17,2.3450589179992676,0.10662984848022461,2.3023910820202653e-16,0.35127289099990633,0.0,0.0,0.5384071753638172,28.21953535079956
122,1000000000.0,22.700856353025998,0.0,0.0,False,True,"Constraints violated: overshoot=0.0027, vel_ratio=0.00",0.22764227642276422,,,,,,,,,,,,,,0.4428925097045582,27.411689043045044
123,1000000000.0,22.700856353025998,0.0,0.0,False,True,"Constraints violated: overshoot=0.0045, vel_ratio=0.00",0.23387096774193547,,,,,,,,,,,,,,0.8190970378683443,25.566932201385498
124,1000000000.0,22.700856353025998,0.0,0.0,False,True,"Constraints violated: overshoot=0.0035, vel_ratio=0.00",0.24,,,,,,,,,,,,,,0.844144131389932,27.999191761016846
125,30.93526309867575,22.700856353025998,0.0,0.0,False,False,,0.23809523809523808,4.669791388360637,0.09308862686157227,0.31846700503079967,0.006883143227669731,0.006817714322930533,0.0,2.7755575615628914e-17,2.324669122695923,0.04654431343078613,6.870191984066563e-19,0.3603695637241737,0.0,0.0,0.7181981480308316,28.230756759643555
126,43.01175209088331,22.700856353025998,0.0,0.0,False,False,,0.23622047244094488,4.637010709477679,0.06737439804731674,0.2531654806370112,0.00534411804806796,0.004838670635626063,0.00038310388196684253,2.7755575615628914e-17,2.3112473487854004,0.024109601974487305,0.0,0.341132452026878,0.0,0.0,0.6593377266225704,25.153918504714966
127,32.68560014672989,22.700856353025998,0.0,0.0,False,False,,0.234375,4.668942298047348,0.09173889308228556,0.3336908130221815,0.007312516361209098,0.007249781010086148,5.951223878974954e-07,1.2869730969111292e-17,2.323596477508545,0.04585456848144531,1.0476369227467776e-17,0.3391022824740281,0.0,0.0,0.5160034097951423,25.101569414138794
128,1000000000.0,22.700856353025998,0.0,0.0,False,True,"Constraints violated: overshoot=0.0013, vel_ratio=0.00",0.24031007751937986,,,,,,,,,,,,,,0.5311151048445314,28.01953411102295
129,28.823422417973006,22.700856353025998,0.0,0.0,False,False,,0.23846153846153847,4.676102069865286,0.07517194747924874,0.3008752461160433,0.006351764668451306,0.006294696811378069,1.3877787807814457e-17,2.884444029575346e-17,2.328608989715576,0.03758597373962402,1.1102230246251566e-18,0.38622516015719066,0.0,0.0,1.0672766529851685,25.03481888771057
130,74.55491182940459,22.700856353025998,0.0,0.0,False,False,,0.2366412213740458,4.678351568692745,0.13882991632240269,0.2830804161842831,0.00619073950117767,0.005608296233356333,0.0009482997577224678,2.7755575615628914e-17,2.330763339996338,0.04570746421813965,2.610672953945294e-18,0.5981259118610983,0.0,0.0,1.3081711003280803,26.136107683181763
131,29.10316664272936,22.700856353025998,0.0,0.0,False,False,,0.23484848484848486,4.658046904057068,0.08348274230957173,0.3020836421697458,0.006426698904769619,0.0063644060988566785,2.7755575615628914e-17,1.0749688212373146e-17,2.319476842880249,0.041741371154785156,6.772891657402271e-18,0.33129625516952865,0.0,0.0,0.6091477444535192,28.148287773132324
132,31.661943106924642,22.700856353025998,0.0,0.0,False,False,,0.23308270676691728,4.683506288595878,0.07290375540965426,0.3093879914187394,0.00661034500632833,0.0065602588878351875,3.5746159218474904e-05,1.0749688212373146e-17,2.3319127559661865,0.035558223724365234,8.48835564943991e-18,0.36549828176073484,0.0,0.0,0.6544238627701032,28.14282512664795
133,44.74225007112011,22.700856353025998,0.0,0.0,False,False,,0.23134328358208955,4.711680002158405,0.13653017457539451,0.3792064998425021,0.008616250405870107,0.008543990435044517,0.00013684776946198962,1.3877787807814457e-17,2.3430240154266357,0.06484389305114746,2.3908268104551638e-17,0.3211829310310758,0.0,0.0,1.4891203595443845,28.06121277809143
134,1000000000.0,22.700856353025998,0.0,0.0,False,True,"Constraints violated: overshoot=0.0015, vel_ratio=0.00",0.23703703703703705,,,,,,,,,,,,,,1.6756760172681104,31.110222339630127
135,64.72180211994036,22.700856353025998,0.0,0.0,False,False,,0.23529411764705882,4.639999252960307,0.10059135600163757,0.2843552919386599,0.005868011040160397,0.005829924479200823,0.0007565529954630668,8.676474159512148e-10,2.3112547397613525,0.031381845474243164,3.055999580180336e-09,0.35998710087281205,0.0,0.0,1.2590026682214248,27.473697185516357
136,52.7044756222457,22.700856353025998,0.0,0.0,False,False,,0.23357664233576642,4.647116569400586,0.09886059791376416,0.29730380388408134,0.006119710566683873,0.006059457103662082,0.0004967401803533111,2.0799596923767635e-08,2.3144690990448,0.03701162338256836,6.842619237529268e-08,0.39642854337245387,0.0,0.0,1.146616248341994,25.46862292289734
137,34.91017646136439,22.700856353025998,0.0,0.0,False,False,,0.2318840579710145,4.70664290002707,0.1474938392639167,0.3520915876338555,0.007879746556581036,0.007782232137929571,1.3877787807814457e-17,2.7755575615628914e-17,2.3416481018066406,0.07374691963195801,1.3539305178355568e-18,0.3569626275683338,0.0,0.0,0.7571847773977955,31.164344549179077
138,50.39496696253152,22.700856353025998,0.0,0.0,False,False,,0.2302158273381295,4.805922985998617,0.39206457138064504,0.4839908932768286,0.011736474923314665,0.011573791811143621,0.0,3.7212143582632036e-17,2.3856008052825928,0.19603228569030762,5.96087506839862e-15,0.3493490578441227,0.0,0.0,1.2668558047421972,25.366457223892212
139,30.794819570946476,22.700856353025998,0.0,0.0,False,False,,0.22857142857142856,4.63374893567769,0.10255961215305093,0.29059809434604544,0.006111105617831673,0.006008441917791256,6.088348146433831e-05,2.7616449047213608e-17,2.307861804962158,0.04975771903991699,4.625929269271485e-18,0.3444486960652558,0.0,0.0,1.0709916825796986,28.132925748825073
140,1000000000.0,22.700856353025998,0.0,0.0,False,True,"Constraints violated: overshoot=0.0016, vel_ratio=0.00",0.23404255319148937,,,,,,,,,,,,,,1.0332564664697332,24.530153036117554
141,42.542410453318595,22.700856353025998,0.0,0.0,False,False,,0.2323943661971831,4.7254876539168595,0.25015508187177843,0.41749020107779033,0.009790212428903622,0.009657205643185004,2.195907247704021e-09,1.3877787807814457e-17,2.3482580184936523,0.125077486038208,1.4551466827611275e-17,0.344895343530858,0.0,0.0,1.0659326678910233,25.384957551956177
142,1000000000.0,22.700856353025998,0.0,0.0,False,True,"Constraints violated: overshoot=0.0085, vel_ratio=0.00",0.23776223776223776,,,,,,,,,,,,,,1.409160910518571,25.604449033737183
143,33.9996212635699,22.700856353025998,0.0,0.0,False,False,,0.2361111111111111,4.640297950514739,0.060681989261116454,0.2839294440021174,0.006204814055113032,0.006035507125518626,0.00012050013678482907,2.7755575615628914e-17,2.311095714569092,0.0273284912109375,0.0,0.5858494063005658,0.0,0.0,0.7263835550699608,26.43103003501892
144,127.15195621573983,22.700856353025998,0.0,0.0,False,False,,0.23448275862068965,5.182216552038243,0.6164746284484867,1.1525533264270487,0.031109942814909648,0.03040278856597039,0.0,1.3877787807814457e-17,2.545504093170166,0.30823731422424316,7.269317423140906e-17,0.543967406277889,0.0,0.0,0.7174081674768185,25.406187534332275
145,36.51477715401553,22.700856353025998,0.0,0.0,False,False,,0.2328767123287671,4.692468109559857,0.13378190994262695,0.36375986018582407,0.008521178187127365,0.00795203541114706,0.0,2.7755575615628914e-17,2.334306001663208,0.06689095497131348,0.0,0.46246946230984515,0.0,0.0,0.398686194026545,24.747456550598145
146,33.23266949282856,22.700856353025998,0.0,0.0,False,False,,0.23129251700680273,4.650319470228599,0.1197601064766725,0.34207302496913405,0.007452397915973499,0.007391735335802551,2.684289719251387e-07,1.3877787807814457e-17,2.3140721321105957,0.059873342514038086,1.4820938435530002e-17,0.5215975313651969,0.0,0.0,0.5709921677633095,24.60024642944336
147,1000000000.0,22.700856353025998,0.0,0.0,False,True,"Constraints violated: overshoot=0.0027, vel_ratio=0.00",0.23648648648648649,,,,,,,,,,,,,,1.0297138384071676,26.056167602539062
148,35.25768630054134,22.700856353025998,0.0,0.0,False,False,,0.2348993288590604,4.675600932981095,0.14138317108154366,0.3559156237055181,0.007967237863167899,0.007881776142624301,1.3877787807814457e-17,2.7755575615628914e-17,2.3259778022766113,0.07069158554077148,0.0,0.3661617533675982,0.0,0.0,0.6262510092959533,26.752352714538574
149,44.30362989951749,22.700856353025998,0.0,0.0,False,False,,0.23333333333333334,4.665118636451453,0.07161884633460971,0.3126089570090933,0.006730397429089764,0.00665662744385991,0.0002803383524734443,2.7755575615628914e-17,2.3225743770599365,0.02880096435546875,0.0,0.35380162785346564,0.0,0.0,0.4770555327037219,25.53229832649231
