trial,collision_normal_force_max,collision_normal_damping,collision_force_max_per_contact,collision_force_attack_hz,collision_force_release_hz,collision_force_slew_rate,collision_tangent_gain,collision_tangent_force_max,collision_tangent_force_ratio,collision_tangent_gamma_power,collision_tangent_speed_scale,collision_tangent_velocity_deadband,collision_normal_fade_power,collision_force_scale,collision_force_max,collision_constraint_timeout_sec
14,6.83530429952115,24.240997740042214,6.080571977403549,16.83645851166883,8.903763832075935,119.25465207601779,5.348606222539862,2.955684941215522,0.5032812781258296,1.8398558941084049,0.06514261405098724,0.012258736783515254,1.1097293305535008,0.49073871703036875,2.9942930362395694,0.27540349382157414,0.06873075184411069,0.022772860102582122,0.015572261589511832,0.004479720635775333
15,6.7995028198586915,20.425030959129153,9.282304131714262,16.033817860847346,22.823553923533517,138.35978255368684,1.2198952177877098,2.566871887252251,0.5008549010271788,2.5883313316205787,0.12652335249400157,0.017741446790752943,1.0526028539837047,1.1449967897790136,6.622109568514638,0.1815640669353107,0.07062238703862805,0.027174386822852524,0.024876872357720473,0.00417178730577715
17,7.525855293371325,14.809581677706195,7.138530541093457,12.205447340109984,24.490649932372744,139.78076600556034,2.2516472096863467,4.845107359855477,0.3857878031467939,2.351240119847292,0.08522884153118565,0.01306788396024281,0.7800130610644358,1.410022147511644,6.34615123591227,0.19321632822453016,0.05930726004503871,0.021711422172549906,0.021093660404611178,0.008006917865744957
18,5.8059138056348925,22.993671210647236,7.224779245065703,16.587139423095643,22.34980937191662,135.98951937961905,0.9164305997693808,2.4846417372089307,0.4567812108397813,1.9737666807788221,0.12377837705959303,0.02705772823971372,0.8592009705981104,1.4219800879786277,7.353403011103152,0.2979697880823663,0.06542987592010713,0.031118389094756577,0.0259436263750907,0.0054359231924863815
19,2.9570825309039965,9.79884900208718,7.453707430671461,15.62151116952766,22.400885705085145,128.26299082548832,1.940471641190745,4.395188845957812,0.37426683148479595,2.0630890906236026,0.1066302741795156,0.029492988579957823,1.0076761877686944,1.4080355859484592,6.696386116662,0.28685554726630363,0.07211084988382513,0.028245686370597486,0.02068658062753706,0.00368827096388683
20,7.392325730573223,22.73117620393908,3.624697682811149,21.597508013344587,24.817177852306692,130.33076916131128,1.9130455918063567,2.5140945279558298,0.43007702985592994,1.270308713689539,0.08486361331433237,0.0287210031152397,1.2952481146709403,1.2576754606876754,4.677979142068258,0.30515801324297215,0.05967364165059115,0.032145075468947786,0.028885978460437865,0.002878701831845705
21,6.6983011201406555,22.38754089918863,2.9228237544077125,17.256171456645642,18.417050988203794,128.64519786102375,2.750710546971182,3.157704859778379,0.36946314853979645,1.3347557880792573,0.12167043128387836,0.025154437766153604,1.326850388548932,1.3099230211898678,5.714783777894425,0.3210845381090502,0.04525249188824458,0.03456748870682123,0.021418557429972993,0.003575587079717177
22,7.321303705521657,22.950656101680103,4.32102251097951,13.911959403956947,13.106637935520762,143.485396964262,1.2394148556786044,3.620436186431859,0.3134108926822346,1.8504297855041694,0.0858900049823467,0.023769210112149945,1.1243022484377128,1.1060929146262237,6.949234354184874,0.3193047403311652,0.046064466589575956,0.03330029554445221,0.024700290679327747,0.004798534724441103
23,5.3331429534784345,17.76295516329912,4.799680450740503,22.68827514867461,23.62652638523653,102.13643942066399,2.106400191859542,3.3584917114881487,0.4317057185089727,1.1771281849165365,0.132961094928767,0.029115994689542672,1.8319987516343654,1.4641675306278787,4.120053397431271,0.3221773015185152,0.05079250933503178,0.03989074340405159,0.026475779638683458,0.003579006812317059
24,7.202169819701,24.62084770194412,4.098095310519696,13.234003684138587,22.587179443605326,129.57663251344076,3.7989975742837316,1.6897987386772066,0.4112079861148224,1.3564152668712306,0.054772337685047565,0.027724259497650502,1.1101730518093638,1.201939017707619,4.720229631584451,0.31393284880815586,0.059498779251769565,0.02891679603092621,0.028124014308586968,0.003754914854090601
25,6.140900464052091,15.106947498131724,2.197581894719927,25.609300541103547,16.579887865674852,136.49401892886306,7.96310917352414,4.707217356556107,0.342180707651625,1.546035569869132,0.13274119494125702,0.028473272042847653,1.3853531818516858,1.3299712988263135,7.199110002159925,0.331691358011378,0.03921463490781863,0.03347308176482924,0.020708639228268773,0.004137700534264172
26,3.60564016232386,23.049598606782226,7.5695267067332725,11.662521109597623,20.422111035406466,109.38591474501527,3.9917894804868412,1.4025973053681,0.39540974305913656,2.3932392444570976,0.13053329204928574,0.02329973181682306,0.8507516912720483,1.2597653117835772,6.944470826270123,0.31661086018109164,0.06716904116576362,0.03510790767646181,0.02968201289656566,0.005744169859312793
27,6.955161527020297,22.203376325137437,3.5066779652353333,15.203360707170358,24.448397949422088,145.6720185887581,4.112092622745508,1.5302271950171522,0.5795709055294795,2.7218626324090245,0.1450061151881449,0.02237590732249172,1.2423160926738646,1.4225865400275355,7.6194750440848855,0.30809258972660164,0.04247472270577704,0.025245395461192834,0.018020690215851707,0.008879569070623827
28,7.780214754003593,23.308564043979626,6.965692309487899,27.550171282999123,19.286957550226905,136.17071469711723,1.332124362747862,2.470475519643261,0.45951882526541654,1.954599774719892,0.09826528509672647,0.02881469009141993,1.0283953018811558,1.4205311425300096,6.233074025891262,0.31690774197176536,0.07610463013950008,0.0307112536815141,0.02888504624998086,0.008113118032209389
29,8.494185791781828,21.389878970181737,4.063668021055478,29.919166448510197,24.440574117349726,142.78390307287987,2.1244598978128764,1.9059443202363457,0.3257736080194188,1.7154884616472308,0.108708275555915,0.028221618851159657,1.7116243199168535,1.2028926174378625,3.574861603953492,0.271426629584341,0.06857132863779478,0.03713894867784835,0.022226657076737433,0.0036929051057979618
30,9.852924721187225,22.911314606733534,2.0969942574151546,34.12161609692152,20.293194000049947,140.80129441085944,5.293839905357814,1.3068663656933333,0.294839268231755,1.1465912836075187,0.11304032561982387,0.02541962661954533,1.2572353009040196,1.3513473393487323,3.932922102619088,0.1912291938540036,0.05681544769975784,0.03559154441153676,0.023488226138311776,0.0029368639849666482
31,6.949738874167948,24.888623415783517,2.655631243179265,30.42716331378642,20.72062221226257,122.35279895704365,1.3741791202056743,1.2625723134221478,0.363867517013003,2.2020811268772156,0.11026813837090776,0.029836596802031875,1.6036185251930264,0.9375357609400602,3.6474727175223394,0.33409414146650557,0.04808403645812092,0.03634345110331802,0.024284066728361003,0.005932809409625382
32,6.441687818860203,23.764886200024733,7.357886144225349,20.343492444366674,20.995163416410726,138.08233116420746,3.19075345554832,2.62611540947021,0.4794911299112076,1.41585208628404,0.13182113708487836,0.02755382262828694,0.8803075378899331,1.4207090749802445,6.349639581429033,0.2987826300502807,0.054528645623412114,0.029382261039307037,0.01926697328757828,0.0026148279002849812
33,8.257184382179807,24.56431170613225,4.107316378813048,24.32813913846988,21.013180776315473,147.5018642191895,3.5009179429794086,2.6169274809780054,0.4052079255994788,1.8601384122239553,0.07134986778593133,0.025883892022262107,2.406756178257438,1.2746112977978923,2.7946450416069024,0.2391664181155128,0.07079863686730255,0.027830198172522757,0.018743579004867568,0.0028581885994315593
34,8.020803105098684,9.875811433665493,4.139971963769688,32.13672727158939,23.463250686966003,115.11599890522079,1.2892605553898309,3.287791153765377,0.2928291937933205,2.2392211883348856,0.08968014749196834,0.023946508861010653,1.3893407795617976,1.1309501772392583,3.1592028020269964,0.26156260273528675,0.07140559278014429,0.03614873457552096,0.02196495565811797,0.004889039207550624
35,7.822798749707402,16.007179284705185,2.3220994725182225,18.919180642175444,22.417019920619126,102.3742527232777,1.1069896050048778,2.403998294970681,0.43698842369898067,1.2108623647721508,0.08192657343758628,0.029241516032087335,1.9895847743271131,1.2123646426815025,6.977051391944766,0.32039710279851935,0.0695076744620478,0.03193671366435964,0.024500020243639415,0.0035718258147931824
36,8.441963030558043,14.567669590873242,2.226480143525552,18.925452897130448,24.5530855081168,121.74794120942154,0.5383637830604372,1.307169848711074,0.40846675651215464,1.5070989261742462,0.07009507657441426,0.027163144104782332,2.288469159526068,1.3262217812128116,6.287990185493797,0.332220664383863,0.06509625219977938,0.027841046586315827,0.021531137577132868,0.004789766408618932
