trial,cost,best_cost_so_far,improvement,relative_improvement,is_best,safety_fail,fail_reason,fail_rate_so_far,J_approach,J_near,J_tracking,J_orientation,rmse,ramp_lag,overshoot,arrival_jitter,rise_time,settling_time,final_error,max_feedback_vel,max_joint_vel_ratio,vel_violation,orientation_rmse,orientation_max_error,exploration_distance,trial_duration_sec
223,1445719.342805334,1120865.787672602,0.0,0.0,False,False,,0.125,4.620325994835223,5.028008717364648,0.2799703467675234,2.5746149762515485e-14,0.007388707651881171,0.007210238889166187,0.004454540511943952,0.0003757945336170722,2.2993476390838623,2.401780128479004,0.00034428696188842407,0.347509472297082,0.0,0.0,1.5460437020987622e-15,3.3444500364313472e-15,0.8046552332284502,13.257323026657104
224,1562768.02572964,1120865.787672602,0.0,0.0,False,False,,0.12444444444444444,4.665374070598181,4.1366871202746465,0.3098515105203163,8.995155079349347e-15,0.00881768287018725,0.008443445031343607,0.00562446871651702,3.11950373721653e-08,2.320021867752075,1.927729606628418,8.9423839189702e-07,0.34568303033571446,0.0,0.0,5.804984027144611e-16,1.0877919644084146e-15,1.0435396300878041,16.278230667114258
225,1183101.0268285347,1120865.787672602,0.0,0.0,False,False,,0.12389380530973451,4.655439792846833,0.13213198537306847,0.19914111477495852,2.7960778410554227e-14,0.0056486760903595,0.005575636617075854,0.0018298346324972098,6.199128379361754e-06,2.3193564414978027,0.020204544067382812,4.6233122688470585e-05,0.3258081588134169,0.0,0.0,1.617404371826284e-15,3.755385858985989e-15,1.1447275539870037,13.270274639129639
226,1276850.393277934,1120865.787672602,0.0,0.0,False,False,,0.12334801762114538,4.710125919162763,1.4945219793435054,0.35850900968873106,1.1794740599396759e-14,0.009590906036563741,0.00944693750127597,0.0027666973923454324,2.70499862381425e-06,2.3408925533294678,0.6780478954315186,1.8263772639305635e-05,0.49934145429071897,0.0,0.0,7.379039336655653e-16,1.472877282518059e-15,0.812573182400687,13.179425477981567
227,1300397.4294052045,1120865.787672602,0.0,0.0,False,False,,0.12280701754385964,4.657669188267616,1.9490541014148295,0.2701469776863699,1.3941760002501526e-14,0.0076793409103024365,0.007569989127128365,0.003002123854485478,3.173149416695461e-06,2.3174796104431152,0.8994214534759521,2.100034773023294e-05,0.3262678764179089,0.0,0.0,9.421267918153466e-16,1.6011864169946884e-15,0.7134428134230122,13.258813619613647
228,1205641.1059511148,1120865.787672602,0.0,0.0,False,False,,0.1222707423580786,4.6165942894268,0.46319738964069035,0.2021202985000507,7.715611811507488e-15,0.005674269813418122,0.005568337004978284,0.002055120324976442,1.0114088189057158e-05,2.2999446392059326,0.1800248622894287,7.83297626021591e-05,0.3351066049833845,0.0,0.0,4.679446457889814e-16,9.930136612989092e-16,0.7207096545579815,13.2916419506073
229,1272588.9727261786,1120865.787672602,0.0,0.0,False,False,,0.12173913043478261,4.6303181009422865,1.7327087120529807,0.23552211341556387,2.1130610713352318e-14,0.006657654620330819,0.006517865821094164,0.0027242214450092783,4.899635183775357e-07,2.305382251739502,0.7982394695281982,3.740149224068753e-06,0.3637312299050103,0.0,0.0,1.4107014813987016e-15,2.4612497155406765e-15,0.968963700777373,16.271725177764893
230,1471360.0705992877,1120865.787672602,0.0,0.0,False,False,,0.12121212121212122,4.611968550142855,1.5961865202031544,0.17489901067427438,1.8076102973927136e-14,0.005337493468212036,0.004834186056326012,0.004711000484567102,1.7096363255342697e-08,2.2987329959869385,0.6803178787231445,1.4770570205844998e-07,0.34162365330201866,0.0,0.0,1.0429063898361758e-15,2.4332129638094324e-15,0.947385173957762,23.185479640960693
231,1171617.101587378,1120865.787672602,0.0,0.0,False,False,,0.1206896551724138,4.662404908658516,0.2015429070081577,0.3244437427069564,8.03430461159982e-15,0.009684855320377262,0.008301858743512351,0.0017149178158936823,3.2355570571205857e-06,2.3187496662139893,0.05784344673156738,2.202455006776132e-05,0.4526408339105159,0.0,0.0,5.077812458005229e-16,9.930136612989092e-16,0.5905176710473938,13.590303421020508
232,1312984.515046003,1120865.787672602,0.0,0.0,False,False,,0.12017167381974249,4.612975866724054,2.243404665612744,0.20954319543093047,1.8164313583240232e-14,0.006041354728068545,0.005849133309059645,0.0031279945511034912,1.9476823773263004e-05,2.2977142333984375,1.0431241989135742,0.00015130804608420292,0.35594146538677224,0.0,0.0,1.1317255306131569e-15,2.277627334583744e-15,0.5394925113393378,13.761020421981812
233,1219077.9675962508,1120865.787672602,0.0,0.0,False,False,,0.11965811965811966,4.7441446031846715,1.4289336383987354,0.3663965907755694,1.7749365916980872e-14,0.009846594280508674,0.00975550696976042,0.0021892508636339875,9.304689738712999e-07,2.3574390411376953,0.6597192287445068,6.527545604483766e-06,0.5996267609688103,0.0,0.0,9.7224445844291e-16,2.4928525623593976e-15,0.8627022294612618,13.759763479232788
234,1592920.5709970223,1120865.787672602,0.0,0.0,False,False,,0.11914893617021277,4.568355983497271,1.4132380878566133,0.13849633819880036,1.3118495835582951e-14,0.005122113252550753,0.003620288769923459,0.005926028081991885,4.660582759815286e-13,2.27874755859375,0.5584683418273926,2.044673843817593e-11,0.3579171587360391,0.0,0.0,7.939906256040866e-16,1.6916427076875646e-15,1.2126266054566814,16.272827625274658
235,1251266.1557670338,1120865.787672602,0.0,0.0,False,False,,0.11864406779661017,4.610205602332691,0.845077146706647,0.18093006309196388,1.1809039230985118e-14,0.005178485101434511,0.0050349075545005825,0.002511163498847613,7.42459352891411e-07,2.2975504398345947,0.35974717140197754,4.925792062251357e-06,0.361753198332912,0.0,0.0,7.739632101577996e-16,1.4043333874306805e-15,1.0749184836339236,13.196910619735718
236,1000000000.0,1120865.787672602,0.0,0.0,False,True,Velocity safety exceeded,0.12236286919831224,,,,,,,,,,,,,,,,,0.4160310474379286,4.970508098602295
237,1427715.1624487487,1120865.787672602,0.0,0.0,False,False,,0.12184873949579832,4.7037470688850185,2.9392146964916948,0.31936066312646183,1.4694074573513216e-14,0.008994749140220599,0.008788517794029666,0.004274609587882103,1.7950093249104733e-06,2.338690757751465,1.362710952758789,1.2462316002248979e-05,0.3485112595403825,0.0,0.0,7.784554485261748e-16,2.1166077463259548e-15,1.0307158226513087,13.360028505325317
238,1294803.714441893,1120865.787672602,0.0,0.0,False,False,,0.12133891213389121,4.616282038923881,1.7922370929971487,0.21612231377677665,1.6389234099332645e-14,0.0062247730478518885,0.006044246434099645,0.0029462751748527277,3.7074018911371775e-06,2.299074649810791,0.8223989009857178,2.510645661536947e-05,0.35842075943590823,0.0,0.0,9.903503892536032e-16,2.1166077463259548e-15,1.0243293497993993,13.244367599487305
239,1452841.321691619,1120865.787672602,0.0,0.0,False,False,,0.12083333333333333,4.617259002967271,3.636849237986529,0.23334317481345707,1.611086114899512e-14,0.006603576227122241,0.0062765999779411,0.004525839680290272,7.3670273683115185e-06,2.2992146015167236,1.7051637172698975,4.596388644409033e-05,0.3349941592668236,0.0,0.0,9.372202757957658e-16,2.153274735657248e-15,1.0127033030640578,14.453094005584717
240,1529292.68837291,1120865.787672602,0.0,0.0,False,False,,0.12033195020746888,4.618849814367242,3.3100646290660345,0.26127131799910797,1.013874171007189e-14,0.0076209008549150805,0.007186909659686089,0.005289935054349784,4.99471001542252e-06,2.298644542694092,1.5227031707763672,3.23069591621717e-05,0.3504375949899628,0.0,0.0,6.195843304398282e-16,1.2955167666383162e-15,0.7522806515060165,13.246712923049927
241,1321915.5520630244,1120865.787672602,0.0,0.0,False,False,,0.11983471074380166,4.613822641737386,1.4085758623880664,0.18828715226911596,2.7380116717680235e-14,0.005489366652184814,0.005237163029486718,0.0032172915114011685,5.428920145890833e-07,2.299055576324463,0.6238467693328857,3.5496304473093562e-06,0.33298975919606505,0.0,0.0,1.7136832360508163e-15,3.4176627073184266e-15,0.8545133357629213,13.272253036499023
242,1274496.6551231,1120865.787672602,0.0,0.0,False,False,,0.11934156378600823,4.658442921242027,2.3366085918292,0.27716107154544206,1.815075568596803e-14,0.007738159054622751,0.007642092572619005,0.002743237476756366,2.045464631917147e-05,2.317758321762085,1.0993399620056152,0.00015335879603021763,0.35246669257910995,0.0,0.0,1.1518875402542378e-15,2.2339138409835322e-15,1.075067007708708,13.24526572227478
243,1000000000.0,1120865.787672602,0.0,0.0,False,True,Velocity safety exceeded,0.12295081967213115,,,,,,,,,,,,,,,,,0.8057240371198376,11.667493104934692
244,1240547.856274763,1120865.787672602,0.0,0.0,False,False,,0.12244897959183673,4.655740006773803,0.4280240502719571,0.22381185960951497,1.106299187494279e-14,0.00644013376335706,0.006271913319538968,0.002403985866439376,7.324757041773669e-07,2.3184621334075928,0.1539006233215332,4.7020613843821e-06,0.3325413432096186,0.0,0.0,6.464353431088191e-16,1.472877282518059e-15,0.8948611912187584,14.06327748298645
245,1781004.9854251929,1120865.787672602,0.0,0.0,False,False,,0.12195121951219512,4.563900841052014,2.7897553024256823,0.21363600976749558,1.6698335605317807e-14,0.0069630752043112615,0.004881346482263293,0.007805863908064217,4.5373708615396805e-08,2.2746284008026123,1.1997299194335938,4.5363105680191816e-07,0.6437739264962881,0.0,0.0,8.566670928943877e-16,2.4612497155406765e-15,0.9902144660733502,13.246307611465454
246,1199202.3078807725,1120865.787672602,0.0,0.0,False,False,,0.1214574898785425,4.707211256034272,0.19783464160815847,0.28647437734050524,1.6537581967517388e-14,0.007948166337820448,0.00785279274221815,0.0019906757507862083,1.7616991812079475e-06,2.3418264389038086,0.04912281036376953,1.1046668261801146e-05,0.39254485586859694,0.0,0.0,9.411788705735899e-16,2.252037750732167e-15,0.9880460789436631,14.173927307128906
247,1631233.7018092715,1120865.787672602,0.0,0.0,False,False,,0.12096774193548387,4.54060949254055,2.771243902925006,0.24293493722761586,1.5643111565205862e-14,0.007613536297427116,0.0064327364763258794,0.006308855475854455,1.0259163183765289e-09,2.260655641555786,1.227900505065918,2.3800089482749947e-08,0.3963204626952836,0.0,0.0,8.787515778221087e-16,2.153274735657248e-15,0.4500524329722557,13.248259782791138
248,1594080.145354737,1120865.787672602,0.0,0.0,False,False,,0.12048192771084337,4.569209841621765,2.0540141702360946,0.20372148997162753,1.2859939273610968e-14,0.006772457706396392,0.005366414034647547,0.005937546968614621,8.13863975951242e-14,2.276555299758911,0.8785684108734131,1.1707473265415862e-11,0.46274276079706544,0.0,0.0,8.710537679423414e-16,1.472877282518059e-15,0.6288858047876368,13.318668127059937
249,1000000000.0,1120865.787672602,0.0,0.0,False,True,Velocity safety exceeded,0.124,,,,,,,,,,,,,,,,,1.124011741025495,5.2541704177856445
250,1314308.3340971249,1120865.787672602,0.0,0.0,False,False,,0.12350597609561753,4.598481740240549,1.993392062854742,0.18063250694706467,1.4234498180589542e-14,0.005222539284476153,0.004994261822533249,0.0031412619623918253,1.428155807768248e-05,2.2917494773864746,0.9179022312164307,0.00010490046045787599,0.3405524630079827,0.0,0.0,8.637989128692451e-16,1.831026719408895e-15,0.7330442366176381,16.26653242111206
251,1223832.2147276672,1120865.787672602,0.0,0.0,False,False,,0.12301587301587301,4.659405156917568,0.5022342529705164,0.23337923652011874,1.6541355534133396e-14,0.006572571155861489,0.006421064319609398,0.002236905331658781,8.694664588656709e-06,2.32007098197937,0.1950244903564453,6.800113493734262e-05,0.3987372677074859,0.0,0.0,1.0501332320411541e-15,2.0350724194510405e-15,0.46951233554081007,13.262612104415894
252,1344158.6476285488,1120865.787672602,0.0,0.0,False,False,,0.1225296442687747,4.592189143332396,2.7726029111340016,0.21560259641718987,2.5708258389422066e-14,0.006096857355801737,0.0057650639721269,0.0034395781712494994,1.983181620544151e-05,2.287446975708008,1.299945592880249,0.00014656336220575513,0.4660824974908755,0.0,0.0,1.5443487740696087e-15,3.338367049216299e-15,0.21266325970451888,13.675142288208008
253,1195991.1464093514,1120865.787672602,0.0,0.0,False,False,,0.1220472440944882,4.705791190972594,0.2275569065763215,0.31659082606061395,8.971294891333034e-15,0.008980932650858534,0.008898640907694119,0.0019585388247677082,1.8556529092069144e-07,2.339547634124756,0.06481146812438965,1.4058178313566948e-06,0.3465811374305899,0.0,0.0,5.128996457759437e-16,1.217024431281371e-15,0.6626503420612646,13.362031936645508
254,1374362.666160534,1120865.787672602,0.0,0.0,False,False,,0.12156862745098039,4.6261409365511135,1.7034257020127808,0.24101397203933642,1.634814324964734e-14,0.00694807833706282,0.006375744719511657,0.0037414472400830873,4.3572092628828614e-07,2.303506851196289,0.758169412612915,2.902956559250091e-06,0.509067478855491,0.0,0.0,1.0505042449070081e-15,1.9860273225978185e-15,0.81430960157935,13.35120964050293
255,1000000000.0,1120865.787672602,0.0,0.0,False,True,Velocity safety exceeded,0.125,,,,,,,,,,,,,,,,,0.8796120749275815,5.137195825576782
256,1560193.8772624799,1120865.787672602,0.0,0.0,False,False,,0.1245136186770428,4.710570897924552,4.607434023299159,0.3765345022487182,2.0029404067227655e-14,0.010383957257830806,0.009989925976478322,0.005598674857361902,1.7928951501131943e-06,2.3403005599975586,2.163708209991455,1.677208963076255e-05,0.6195147532018168,0.0,0.0,1.158216337703675e-15,2.6909183413995637e-15,1.1137049182795957,13.371851921081543
257,1286272.5636205259,1120865.787672602,0.0,0.0,False,False,,0.12403100775193798,4.701058186365833,2.1023123246770576,0.29253719764894937,1.480882430875217e-14,0.008276758682099239,0.008157186135209195,0.0028609203687840756,6.2932465635459125e-06,2.3382933139801025,0.9795291423797607,4.1604295666424303e-05,0.36327441585933234,0.0,0.0,7.188932651932861e-16,2.2644195468014703e-15,0.6585695700928468,13.259878158569336
258,1148639.0285833634,1120865.787672602,0.0,0.0,False,False,,0.12355212355212356,4.686917033243061,0.23567857078966092,0.30356236924847096,1.923921847506091e-14,0.008527570893742667,0.008440086062709731,0.0014852717574180135,3.85508213347737e-06,2.330798387527466,0.08064055442810059,2.677481251181447e-05,0.3307138091529316,0.0,0.0,1.2660886420907418e-15,2.277627334583744e-15,1.0299288360759344,13.353826999664307
259,1574419.7845803045,1120865.787672602,0.0,0.0,False,False,,0.12307692307692308,4.621501394122724,3.7390214715579644,0.28842837238262825,9.762125482587842e-15,0.008404408506275647,0.008017204870742164,0.005740946471383235,3.643943871481253e-06,2.298724889755249,1.7259254455566406,2.465137510421017e-05,0.33502718112418955,0.0,0.0,5.004056042571138e-16,1.439720162132733e-15,0.9220688318274378,13.361722230911255
260,1318907.1276978902,1120865.787672602,0.0,0.0,False,False,,0.12260536398467432,4.654706073753693,1.8795205539082742,0.23163780568437486,1.3930716537102265e-14,0.006574488475288877,0.006436690010182873,0.0031871740489715777,2.5590605323457465e-07,2.3176980018615723,0.8600761890411377,1.8946754839655868e-06,0.3750791670929408,0.0,0.0,7.065916358156441e-16,2.069495862644278e-15,0.6144262639713255,13.267231702804565
261,1625381.3612644842,1120865.787672602,0.0,0.0,False,False,,0.12213740458015267,4.663076614103476,4.480383209304946,0.3160476322955677,1.3426396832098273e-14,0.009115390899741069,0.008743198302639595,0.006250274791143082,4.487030282487648e-06,2.3184235095977783,2.0838563442230225,3.135626034931775e-05,0.3660940050059008,0.0,0.0,6.852859427133749e-16,1.9860273225978185e-15,0.6986592814257624,13.26541519165039
262,1547696.566166327,1120865.787672602,0.0,0.0,False,False,,0.12167300380228137,4.623056376369097,3.8350809928907585,0.305869051215253,1.7701691427085414e-14,0.008963041368428744,0.008556831012599424,0.005473824251102946,9.075917991789408e-06,2.2986929416656494,1.780540943145752,6.157880882145724e-05,0.33672169066854934,0.0,0.0,1.0169646363293133e-15,2.3914935841127266e-15,0.7729960163887176,14.166990041732788
263,1000000000.0,1120865.787672602,0.0,0.0,False,True,Velocity safety exceeded,0.125,,,,,,,,,,,,,,,,,1.424198128551072,4.959468364715576
264,1000000000.0,1120865.787672602,0.0,0.0,False,True,Velocity safety exceeded,0.12830188679245283,,,,,,,,,,,,,,,,,0.7284632543579097,5.044053316116333
265,10138844.121474495,1120865.787672602,0.0,0.0,False,False,,0.12781954887218044,3.7427303448725637,17.87639195764336,1.056586669602923,3.2390039861646716e-14,0.028941527453005333,0.025994686795900085,0.09133086427197368,0.05360049253731078,1.8323731422424316,6.520224571228027,0.05387992031772401,0.5306438743172233,0.0,0.0,1.988057856074723e-15,4.121394253262234e-15,1.6611665805308375,13.154969215393066
266,1567001.3470087945,1120865.787672602,0.0,0.0,False,False,,0.12734082397003746,4.667805323585847,4.06679047602727,0.34817879157219106,9.276358911458228e-15,0.010157842431245723,0.009731812472137905,0.005666725441939274,1.5841269102015664e-05,2.319304943084717,1.8914501667022705,0.00011077410515299167,0.35304020466259156,0.0,0.0,6.156488817280712e-16,1.0877919644084146e-15,1.7584234144962807,13.368545770645142
267,1366173.2847084408,1120865.787672602,0.0,0.0,False,False,,0.12686567164179105,4.592377830170198,1.8588649403069148,0.17111348877513172,1.8775350390778943e-14,0.004971543797214168,0.004628237294688379,0.003659667665121158,3.1746998850311994e-06,2.2892465591430664,0.8378870487213135,2.1491921645988472e-05,0.33103559659800913,0.0,0.0,1.1931411870172296e-15,2.3075552236602768e-15,1.1126170979205106,13.656103610992432
268,1600417.5120998207,1120865.787672602,0.0,0.0,False,False,,0.12639405204460966,4.712583700931792,2.298686195857549,0.3710267757368925,7.615029024774191e-15,0.010208612319355747,0.00971115963880362,0.006000731240637769,8.815233426124533e-10,2.3417251110076904,0.9993247985839844,7.331538281935511e-09,0.5358633466828558,0.0,0.0,4.553717974473193e-16,9.930136612989092e-16,1.2827192829117442,14.066100597381592
269,1421883.5099475312,1120865.787672602,0.0,0.0,False,False,,0.1259259259259259,4.692739588795654,4.131931948237128,0.292643940585229,1.473476376230715e-14,0.008007171868920727,0.007799182593342999,0.0042163531795361,1.4966512449961324e-05,2.3346710205078125,1.9602892398834229,0.0001071618986953956,0.3536258094804117,0.0,0.0,7.835415971254166e-16,2.1166077463259548e-15,1.120294367314179,13.278399467468262
270,1130766.3348177813,1120865.787672602,0.0,0.0,False,False,,0.12546125461254612,4.686327519862745,0.18078816026441893,0.2531685635018717,2.2296727828273894e-14,0.006995544049508273,0.006951511849593543,0.0013066942577377588,6.1752392805477906e-06,2.3327364921569824,0.05760979652404785,4.677086588705963e-05,0.35374118135932625,0.0,0.0,1.5564661207638985e-15,2.4612497155406765e-15,1.1030575111956198,13.445926666259766
271,1416626.6490376461,1120865.787672602,0.0,0.0,False,False,,0.125,4.655954799889796,3.6890117339183965,0.26383984509163066,2.4512144643225602e-14,0.007651287513585582,0.007394301175830403,0.0041638262892272765,2.6119988298869132e-05,2.3168859481811523,1.7398943901062012,0.00020632784892610318,0.34621282469648695,0.0,0.0,1.368548122175457e-15,3.390939916455487e-15,1.1162676432778833,13.272729396820068
272,1348690.1277472952,1120865.787672602,0.0,0.0,False,False,,0.12454212454212454,4.650212903020447,2.8930795003855825,0.23472822547497046,1.3981266968782822e-14,0.006761990776811609,0.0065384372067666795,0.003484842658008469,9.336916878582521e-06,2.3152987957000732,1.3592710494995117,5.905369722712139e-05,0.343297917075229,0.0,0.0,9.018370172540705e-16,1.6916427076875646e-15,1.0655429907323117,13.464935541152954
273,1153604.3068067336,1120865.787672602,0.0,0.0,False,False,,0.12408759124087591,4.683077496879008,0.19327271373660654,0.3049438675615012,1.8311122673015567e-14,0.008445402300073564,0.008355989255079488,0.001534903589386169,2.4088167332324307e-06,2.3290047645568848,0.058222055435180664,1.668467938735465e-05,0.3717738308369202,0.0,0.0,1.1786673095017893e-15,2.220446049250313e-15,1.2152891204872827,16.255059242248535
274,1509661.6021231182,1120865.787672602,0.0,0.0,False,False,,0.12363636363636364,4.620473790719851,3.4049066759942717,0.2707369806230054,1.9338137838147903e-14,0.007786969082357741,0.007295584862346167,0.005093715752211278,7.6041189106634444e-06,2.2992935180664062,1.574983835220337,5.064358860679858e-05,0.37219230668684333,0.0,0.0,1.3589633566055103e-15,2.1166077463259548e-15,0.4450923375765024,16.494919538497925
275,1442876.1811666256,1120865.787672602,0.0,0.0,False,False,,0.12318840579710146,4.616271352191969,2.5818855140418693,0.2296012937058799,2.398202992206493e-14,0.006789051482640964,0.006416590816512618,0.004426236806395145,7.474000781295969e-06,2.298510789871216,1.1801559925079346,5.233774124851497e-05,0.3263141365467882,0.0,0.0,1.422892499817461e-15,3.1497224808813112e-15,1.0079226680485447,16.25847625732422
276,1469153.6456578602,1120865.787672602,0.0,0.0,False,False,,0.12274368231046931,4.6737590007368635,1.3239121660071205,1.2018879650367025,2.8130775660943173e-14,0.04886157880263775,0.03075043931219029,0.0025325173964909076,4.884176315733099e-07,2.2907538414001465,0.5986349582672119,3.2759296302499136e-06,0.9656120115686423,0.0,0.0,1.6901868350367644e-15,3.652320245162264e-15,1.04004885958625,13.774957418441772
277,1272085.4512999991,1120865.787672602,0.0,0.0,False,False,,0.1223021582733813,4.675111752006599,1.8920079863890393,0.27887999700143273,5.211336095308731e-14,0.007614744021721427,0.007463925829592222,0.0027191490677686975,3.110705844296416e-06,2.326359987258911,0.8779759407043457,1.9730318382603036e-05,0.33448009422969555,0.0,0.0,3.283080970270741e-15,6.462178297730347e-15,0.6684302472747606,13.264782667160034
278,1744283.3673179708,1120865.787672602,0.0,0.0,False,False,,0.12186379928315412,4.690421068552439,5.848788832966012,0.4222499802749465,1.1976840809870474e-14,0.012032493521911564,0.011444079837303783,0.007438578332339657,2.1093045522013784e-05,2.3280444145202637,2.738093137741089,0.0001347281733702857,0.3953644213456553,0.0,0.0,6.662902650227643e-16,1.6616296724220897e-15,1.0905269428157596,13.160794019699097
279,1341569.8996779197,1120865.787672602,0.0,0.0,False,False,,0.12142857142857143,4.699770416847316,2.0095343909155226,0.2937549584421385,2.8103843114511835e-14,0.008251064601013079,0.008093027946501003,0.00341362089383003,7.516054978884475e-07,2.3377456665039062,0.9194145202636719,4.861139335445965e-06,0.34226900478531314,0.0,0.0,1.6695745568437409e-15,3.6868116649404774e-15,1.1564764367189388,13.239845991134644
280,1380000.4705055698,1120865.787672602,0.0,0.0,False,False,,0.12099644128113879,4.647004261248224,2.7914578060358832,0.2654570786977831,1.600725286537886e-14,0.007592679962809418,0.0073495357013123675,0.0037977582298409085,5.288336865511232e-06,2.3124778270721436,1.3006951808929443,3.590655158982793e-05,0.3294674749148018,0.0,0.0,8.74887732806274e-16,2.252037750732167e-15,1.050829513581999,13.16006350517273
281,7740274.930916359,1120865.787672602,0.0,0.0,False,False,,0.12056737588652482,4.809729318137612,1.6811555026463414,1.6748629236725983,49.37363281266248,0.06200231053287699,0.04346314414198074,0.007535138102879438,1.5792848947455565e-07,2.339669942855835,0.6521961688995361,1.2519406594693617e-06,0.9941760272580206,0.0,0.0,3.451023369866147,5.441361463433326,0.42424248555569943,13.262186765670776
282,1654976.912911952,1120865.787672602,0.0,0.0,False,False,,0.12014134275618374,4.58227943149223,3.2216845314364897,0.2842677970445907,1.867344924859331e-14,0.00932604799780181,0.006944095979181015,0.0065461219494551,1.6549514494828995e-07,2.2807235717773438,1.447185754776001,1.384882346540294e-06,0.5595639456249599,0.0,0.0,1.1384343640178006e-15,2.3914935841127266e-15,1.0364209495401473,13.157449960708618
283,11239720.35293863,1120865.787672602,0.0,0.0,False,False,,0.11971830985915492,5.001499071449174,6.656463454612862,1.7880607468924232,49.32781432579317,0.06351206624172984,0.04636125257615681,0.04307886900101901,3.4554015797350357e-08,2.4312076568603516,2.2512593269348145,2.7013845624326576e-07,0.9374725961778732,0.0,0.0,3.4453017019251764,5.44135017759794,0.8898274758889537,13.261890888214111
284,1392346.5008566543,1120865.787672602,0.0,0.0,False,False,,0.11929824561403508,4.7055986141937085,3.8043399051340723,0.3272299462439054,1.1422911136536033e-14,0.009325141971129314,0.00914089599507074,0.00392107726982599,2.377909870202869e-05,2.339087963104248,1.8037207126617432,0.00016892326385727682,0.35562409277956764,0.0,0.0,6.914252508079746e-16,1.472877282518059e-15,0.7549060422307866,13.278364896774292
285,1480645.2909331839,1120865.787672602,0.0,0.0,False,False,,0.11888111888111888,4.659146445659816,4.277645927910124,0.29063072497213827,1.4039382615043224e-14,0.007810010928259917,0.007511502394417925,0.004803616469145816,0.0003662398817436537,2.3183059692382812,2.017911911010742,0.00032825648626996995,0.3385511227749441,0.0,0.0,8.526914952526685e-16,1.8044626632554693e-15,1.1417913926592311,13.351191282272339
286,1142945.7325423413,1120865.787672602,0.0,0.0,False,False,,0.11846689895470383,4.688974366306704,0.1451157561524682,0.2582834204381594,2.2451441596788403e-14,0.007329267530714596,0.007271761933777626,0.0014284149893028786,3.6825565387998284e-06,2.3335795402526855,0.03678321838378906,2.571398394922875e-05,0.3384085743823078,0.0,0.0,1.3181917424439935e-15,2.9764769143091136e-15,1.1232399259205832,13.45334529876709
287,1303314.8266307295,1120865.787672602,0.0,0.0,False,False,,0.11805555555555555,4.65756728564249,1.3580463810762895,0.23497626498924964,1.9787227104973863e-14,0.006539869899081582,0.006400354420299465,0.003031332972145806,1.5234988474556144e-08,2.319183111190796,0.6032395362854004,1.3197963964747954e-07,0.3523172077430243,0.0,0.0,1.0637403571532863e-15,2.8193260619368937e-15,0.8579191063337822,13.16740369796753
288,7493821.167200264,1120865.787672602,0.0,0.0,False,False,,0.11764705882352941,4.678971143492355,0.733862836717538,1.0977904092444193,50.40716712679334,0.04167032734968787,0.02780591512001006,0.005039416060734742,2.7992870524192327e-06,2.297776699066162,0.24089789390563965,1.9249173904333064e-05,0.997454971545401,0.0,0.0,3.580204569403825,5.4413826428906855,1.0109911917099021,13.757747173309326
289,1275065.7765202555,1120865.787672602,0.0,0.0,False,False,,0.11724137931034483,4.7053635552448725,2.061828995665873,0.3050540984915231,1.249250695804092e-14,0.008625447035295017,0.008495583631021904,0.002748894703526253,7.3699268233247126e-06,2.3399384021759033,0.9620649814605713,5.085951368353454e-05,0.3246429830926632,0.0,0.0,7.609701612577708e-16,1.6011864169946884e-15,0.8641843746937483,13.76646113395691
290,1413602.047171538,1120865.787672602,0.0,0.0,False,False,,0.11683848797250859,4.660673518151294,3.0520871209144587,0.2681407253382808,2.1825936788971443e-14,0.007672060870858054,0.007379498471899447,0.004133601897383571,8.637895294441484e-06,2.319267511367798,1.422560453414917,5.722384308920825e-05,0.3708696708286857,0.0,0.0,1.4874367105319007e-15,2.4816107761790595e-15,1.221209173592571,16.273549795150757
291,1211123.6573327703,1120865.787672602,0.0,0.0,False,False,,0.11643835616438356,4.717827783591844,1.5491782021694018,0.3457756068733082,1.1260736645102328e-14,0.009678723521620455,0.009538328173192574,0.0021097518142268595,1.5787772134859966e-05,2.344606399536133,0.7215509414672852,0.00011774570469767061,0.34812781027103096,0.0,0.0,6.94825875217142e-16,1.4255324108412981e-15,1.2999678313037215,13.56370759010315
292,1608506.7376973166,1120865.787672602,0.0,0.0,False,False,,0.11604095563139932,4.575723065818666,2.515196375376605,0.25800939273424767,1.8316067964058486e-14,0.008120617224497105,0.007077181963562496,0.006081677368049931,3.2768295267526183e-11,2.2772457599639893,1.1055562496185303,1.5474096114221334e-09,0.34169185957958054,0.0,0.0,1.1357308836771722e-15,2.3075552236602768e-15,0.48467484487388657,13.271007061004639
293,1476662.588950061,1120865.787672602,0.0,0.0,False,False,,0.11564625850340136,4.522047014061961,0.6772709076438629,0.07730575765200513,1.3135218799268477e-14,0.002635251982048474,0.001824687263817798,0.004764118561812747,1.5453650478253262e-17,2.258286476135254,0.21953248977661133,5.831339684629728e-16,0.3577154910110712,0.0,0.0,7.674210355316075e-16,1.7489626287539045e-15,1.5267463830603833,16.561463594436646
294,1553996.3226295821,1120865.787672602,0.0,0.0,False,False,,0.1152542372881356,4.73763950659528,5.198058721329917,0.4411773176950979,1.2530219658291354e-14,0.01183997701310184,0.011552201356141644,0.005536660393929846,3.392884663811478e-05,2.3514914512634277,2.4600460529327393,0.00022671915358919115,0.6702014057214035,0.0,0.0,8.464173762200527e-16,1.439720162132733e-15,2.0915866505105143,16.485559940338135
