trial,m_pos_min,m_pos_max,k_pos_min,k_pos_max,zeta_pos,adaptive_lambda,adaptive_alpha_pos,i_gain_pos,i_gain_ori,i_clamp_pos,i_clamp_ori
38,0.08990703768985835,0.25401931785780585,443.59084531037144,2212.2536255266064,0.5839034923294916,68.94062633945325,10.132215162313841,301.088152151722,46.58423311353616,0.011338086119928162,0.006834492379680714
39,0.08527774647532761,0.2896439646661144,435.23756046712606,2436.731898418682,0.7511163222363935,61.695843423285,5.855898071519364,345.59543146120643,29.880560326028768,0.021457948110954625,0.004665327891607273
40,0.09188383570799431,0.38209147554530387,442.28790203778794,1923.3028199662306,0.5519973676054931,97.11969450836484,24.50164983991441,372.1013063135699,28.54520695251888,0.003813773830188315,0.005782591775541305
41,0.09848428379223535,0.233140731795017,418.72913149165583,1743.3027838376352,0.6569206959586027,83.70648681179208,5.903307483204941,343.12656845625304,41.97478348334493,0.005047755913864512,0.008797519914564896
42,0.09808807986063409,0.32032956486092334,424.2117406178021,1779.5831537396089,0.7109849898241127,87.2275504698379,29.43342033680097,493.07180637998147,54.68890551134814,0.017148379338771377,0.005218756013145275
43,0.043066126149752665,0.4506697803782784,393.4100986703177,1957.8002140364683,0.63759553177995,76.00291366692859,41.55215184905554,433.29345498824375,34.53864722405523,0.007612076824125893,0.004908738158721187
44,0.08860397954137585,0.4015955389925306,358.951419531864,2822.8170038762964,0.5575121907509845,91.44363578834823,29.985654063109756,313.50935950080327,28.192541266459518,0.004084216380801636,0.00739602060759348
45,0.09471901557418269,0.4348201740664508,341.70665976941564,2641.965790198825,0.729642087568948,94.16140059268643,25.220751154740007,313.6423658387094,22.177922552922933,0.010734445829899018,0.006891581738521901
46,0.07137227247608809,0.4327825391559197,446.8630420277029,1742.3204358781268,0.5941972252791969,95.80632128132022,22.582963426736562,403.4903566808341,26.53897867776704,0.007423557143330973,0.005560067630227182
47,0.07081906199018725,0.4727877282501164,365.2269889661888,2299.075712937163,0.573935071711964,68.1724656228305,29.977223494046733,368.5433626952424,72.80337393754735,0.006423208006704015,0.005160831768665674
48,0.04708380298842452,0.4617783625304806,147.19164910942516,1769.2266963772538,0.5470664814738787,69.03751293788068,32.56138891687217,341.63777680745983,36.7567037838588,0.003925511196663748,0.0030425348476947364
49,0.04188401161523428,0.44121042945091254,188.60117408828268,2656.655861248706,0.5279519130352093,96.78211716413504,37.24709486909502,567.0927806204969,10.978471503432548,0.01285016451489816,0.007912311342977107
50,0.09548730429605254,0.43591398589360475,354.5425033276599,1973.6300461907388,0.550048608797005,68.18220951291796,33.330131543772495,375.54946221737765,29.339836668579732,0.0051645616115765045,0.008294863695398846
51,0.06611586735760482,0.2263053929849735,424.32141015998644,2692.0380272775205,0.5272425650559975,61.736535456101905,9.716129293719279,497.3740052371647,34.17630771810006,0.010214300086511249,0.007903745064390441
52,0.06969969020882939,0.22981213989107643,471.76413064256406,2033.001056441054,0.7268752201608735,75.94029947168232,8.098277466188183,454.1762268148586,51.41667747386305,0.004761162818970034,0.004536325408011183
53,0.06241907536886435,0.42074930786717096,251.33287000423564,2056.371832440432,0.619102193453209,94.49600785318977,44.749717175591776,526.3822361501259,19.321561869549434,0.008670692804598513,0.005835097111388855
54,0.06750389388151368,0.2953767067035883,424.7901999008362,2557.9286761389367,0.5171844373280207,96.35725686493853,34.01026565324961,441.962084266004,52.859448610401714,0.009114456719199035,0.007252869450395482
55,0.07481485021204082,0.38565131021172744,449.3217444489959,2725.921716529637,0.5400660512419903,44.76239921455076,26.78704926950654,698.1905156746404,13.712655502466122,0.0021584554847351887,0.007251072369676672
56,0.03505931781221329,0.3599045197992748,334.41589993927624,2425.169759129474,0.6250574752343003,36.91508594690381,33.65894629997722,891.5258081583527,35.054967853176784,0.006234851460506475,0.006807464934378836
57,0.0759859226761079,0.43815090339346585,491.0758121285618,2912.8890525941306,0.5438057234429541,67.39222112092837,28.693387462380905,832.0439820729324,13.43879567020768,0.010227601695486806,0.007558283809235995
58,0.08696671647397061,0.45436606111179906,368.0074691583004,2864.5268499973786,0.5235057808607407,98.13253228203976,47.15468739051363,342.5137843037273,38.05790773665798,0.003632975170889512,0.007547313501671934
59,0.08719411243240296,0.4539674400452495,380.46477847527694,2955.245933566892,0.5230499367622885,97.67037482801288,15.91664960334017,881.1438462296849,53.843951482641884,0.007406569579449978,0.008464759076295543
60,0.08028239332526797,0.40345548806021403,451.3386331427526,2629.3195164416993,0.6550503666817495,29.360525594670985,27.56693887758002,1101.3118799125805,27.53215555110524,0.0031828858834047815,0.005849061681035926
61,0.07430024382264862,0.4815137374946583,253.33596417686738,1904.765272436612,0.5688780729065223,86.45493378436079,14.00832002950047,643.5965038805165,12.96256833430147,0.0026406052922320843,0.005070031405021462
62,0.09889719460042222,0.408001521591406,431.15610365371697,2254.702827233395,0.5973330053766924,79.96505413332993,26.420028219399896,657.6746458728906,86.99133827511106,0.00265273567267626,0.008832307123519978
63,0.08647055220209338,0.25664086327253893,364.7694031317556,1420.0663282843198,0.6100309677974142,28.56380296426144,20.778600743749315,752.7658687513508,64.60521601773681,0.005126533880468839,0.0068988534880357446
64,0.08242290170031329,0.32805992379083265,495.20528776125883,2375.286634067302,0.5350654780546288,42.95469915068738,31.47791085633508,426.711069293578,12.78221434407941,0.012281843476456437,0.006775472500784395
65,0.09592536423808135,0.33789264812763964,343.5821705610449,2984.597677275261,0.5749700063916809,86.84647765546507,24.920154994923305,526.5049654324771,38.51482744590293,0.0024833413376109574,0.007385717386700793
66,0.0798209813760155,0.2685618879399265,328.2201111381154,2986.603597053814,0.6812332264852107,47.43640233463402,30.80357233653498,474.05030348853006,51.29396282544306,0.015026703838299627,0.00641462526184594
67,0.09724224566676351,0.39696688545328906,480.20585410739704,1910.4203103214336,0.6798275465050694,91.1558638665964,20.577897216896407,694.5463617200714,20.46922676727583,0.002143704712550643,0.005162010956968088
68,0.09797875694059131,0.4365806828590255,412.97616436915035,2700.8567809051706,0.6120333282002415,87.36423269405736,31.48259215122023,463.7596497431425,48.0518118683896,0.0040399413552463835,0.0036315870859929002
69,0.06139640843167482,0.483884547002399,335.0112611941143,2908.231536310519,0.6258612552716004,27.526023941558492,33.428105757686566,610.237466047381,17.219980038521708,0.004887383235479369,0.0071624192253736925
70,0.09807923032248425,0.34747355170942834,436.33436417863595,2281.6399010615773,0.5214739126611655,97.40658835171303,32.493885511255975,300.37126426461055,25.14664674581844,0.012831042233035602,0.006230156270213291
71,0.09972755789868729,0.46883659368419583,383.5309737941654,2558.728809086456,0.539124214459784,96.61864873977237,24.673125829049432,683.3919565666743,52.88727336403764,0.01848205125304445,0.0009579343541444166
72,0.09926960637248869,0.30294498203835374,340.82043775278635,1832.3042595148165,0.5107152723460647,91.08995783046775,19.034271127742173,592.671155693746,26.762294854241667,0.0023238666764073376,0.0031379196661457096
73,0.09874302441541435,0.3587236347319098,470.4669053492704,2997.1596630555255,0.640611557674641,90.93964221484678,36.07277848918519,558.0369511068016,31.455871179981315,0.012973509520527927,0.00450964105968792
74,0.09715266745131743,0.25963169890564586,294.2002690121738,2982.587162511045,0.6028214253188021,62.487052736358464,20.173329115284417,489.78287621357504,55.73981173667643,0.00475130909279035,0.003706427372757247
75,0.0959290710510842,0.38976188128133976,440.70875910857455,2542.8852463688677,0.513312778709401,56.532923826683216,49.20644309307028,488.5905228195171,56.33270332525649,0.004602053044466863,0.002466759053630128
